device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
7438571057,106558103799,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438587931,106558120677,0.8355170488357544,-4.72923566121608e-05,185.20541381835938,311.4526062011719,106.52247619628906,1,6.86883544921875,1,-49.770973205566406,-157.4584197998047,581.8540649414062,0.613682746887207,0.8601365089416504,0.4096684455871582,1,0.8936304450035095,0.09418756514787674,217.2840118408203,283.9573059082031,96.51496124267578,1,6.9528045654296875,1,26.38990020751953,-160.45980834960938,582.5717163085938,0.43945521116256714,0.8665531277656555,0.40968358516693115,1
7438604337,106558137087,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438620981,106558153732,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438637851,106558170604,0.8383947610855103,-0.00629617040976882,186.79397583007812,313.2759094238281,107.18606567382812,1,6.89093017578125,1,-50.763370513916016,-157.82582092285156,581.6675415039062,0.6159912943840027,0.8610932230949402,0.40966615080833435,1,0.9051293134689331,0.07981608808040619,223.6313934326172,288.1505432128906,98.04116821289062,1,6.959228515625,1,25.591995239257812,-160.81202697753906,582.506103515625,0.44127246737480164,0.8673995733261108,0.409675657749176,1
7438654261,106558187015,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438670905,106558203657,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438687771,106558220519,0.8435415029525757,-0.026809316128492355,189.6348876953125,319.2610778808594,109.36454772949219,1,6.9479827880859375,1,-51.958770751953125,-159.08602905273438,581.2152709960938,0.6188204884529114,0.8642616271972656,0.4096599221229553,1,0.8994854092597961,0.07525737583637238,220.5159454345703,289.48065185546875,98.52531433105469,1,7.0062408447265625,1,24.872419357299805,-161.74200439453125,582.2784423828125,0.44289523363113403,0.8696701526641846,0.4096730947494507,1
7438704185,106558236929,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438720825,106558253568,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
