ard_micro,pulse
2.196184,511
2.20682,515
2.217452,506
2.228088,505
2.238716,509
2.249356,503
2.25998,508
2.270608,505
2.281248,500
2.291876,508
2.302516,504
2.313152,503
2.323796,505
2.33442,499
2.34506,505
2.355692,507
2.366332,505
2.376972,509
2.387604,508
2.398232,506
2.408868,511
2.419508,508
2.430148,505
2.440776,508
2.451416,508
2.462052,508
2.472676,513
2.483316,506
2.49394,517
2.504576,546
2.51522,571
2.525852,607
2.536492,627
2.54712,638
2.557764,653
2.568404,646
2.579036,632
2.58966,598
2.6003,543
2.610924,498
2.621564,454
2.632196,416
2.642832,395
2.65346,379
2.664092,374
2.674724,382
2.685356,391
2.695992,401
2.706636,421
2.717268,435
2.727892,456
2.738532,475
2.749156,481
2.759796,496
2.770428,508
2.781068,511
2.791708,523
2.802332,522
2.812956,520
2.823596,524
2.834232,519
2.844876,522
2.855508,522
2.866132,513
2.876772,514
2.887396,513
2.898036,511
2.908668,513
2.919304,510
2.929932,504
2.94056,506
2.951196,504
2.96182,503
2.972456,505
2.983084,499
2.993712,502
3.004352,506
3.014996,501
3.02562,505
3.03626,505
3.046884,503
3.05752,512
3.068164,509
3.078792,510
3.089416,513
3.100052,506
3.110688,511
3.121332,512
3.13196,508
3.1426,510
3.153244,508
3.163884,508
3.174524,513
3.185148,516
3.195796,532
3.206436,565
3.217068,594
3.2277,622
3.238328,645
3.248968,647
3.259596,650
3.27022,646
3.28086,618
3.2915,583
3.302128,529
3.312764,477
3.323396,442
3.334032,404
3.344676,386
3.355308,377
3.36594,369
3.376572,383
3.387212,393
3.397852,407
3.408476,427
3.4191,441
3.42974,457
3.440364,476
3.451004,486
3.461628,494
3.472264,505
3.482892,508
3.493524,514
3.504156,522
3.51478,518
3.525428,522
3.536068,525
3.5467,520
3.557324,524
3.567964,517
3.578588,513
3.589228,517
3.59986,508
3.610496,510
3.621128,508
3.631752,499
3.642388,506
3.65302,504
3.663656,502
3.6743,505
3.68494,501
3.695564,497
3.706204,504
3.716828,503
3.727468,504
3.7381,508
3.74874,502
3.75938,507
3.770004,511
3.780632,506
3.791268,511
3.801908,508
3.812548,506
3.823172,513
3.833816,508
3.844444,507
3.855076,508
3.865716,503
3.876348,514
3.886988,533
3.897628,560
3.908252,594
3.918876,620
3.929508,639
3.940156,652
3.950796,652
3.96142,643
3.972064,633
3.9827,603
3.99334,561
4.003976,514
4.0146,458
4.025236,420
4.035876,393
4.046508,371
4.057136,370
4.067772,368
4.078408,376
4.089052,396
4.099692,408
4.110324,429
4.120964,448
4.131596,458
4.142236,480
4.15286,492
4.163496,500
4.174124,512
4.184748,514
4.19538,520
4.206004,526
4.21664,525
4.227272,525
4.237892,525
4.248528,521
4.259172,520
4.2698,521
4.280436,511
4.291068,510
4.301708,509
4.312348,502
4.322972,507
4.333596,500
4.344236,498
4.354872,504
4.365516,498
4.376148,503
4.386772,503
4.397412,498
4.408052,506
4.418692,505
4.429324,505
4.43996,508
4.450604,505
4.461232,508
4.471868,512
4.482508,509
4.493144,508
4.503788,508
4.514428,506
4.525052,507
4.535692,510
4.54632,504
4.556952,507
4.567576,502
4.578216,508
4.58886,537
4.599492,563
4.610132,595
4.620764,623
4.631404,637
4.642044,653
4.652668,653
4.663308,641
4.673932,631
4.68456,599
4.695188,554
4.70582,506
4.716456,455
4.7271,416
4.737724,392
4.748364,374
4.759004,370
4.769648,372
4.780292,377
4.790932,396
4.801572,415
4.812196,429
4.82284,449
4.833484,462
4.844116,478
4.85474,497
4.86538,504
4.876004,516
4.886644,521
4.897268,522
4.907912,530
4.918556,530
4.92918,528
4.939804,528
4.950444,521
4.961084,518
4.971724,516
4.982352,510
4.992992,508
5.003628,506
5.014252,503
5.024888,504
5.035512,505
5.046152,498
5.056796,502
5.067424,504
5.07806,500
5.0887,508
5.099336,503
5.10998,502
5.12062,509
5.131256,504
5.141892,509
5.152524,508
5.163164,502
5.173788,509
5.184428,507
5.195068,507
5.205696,509
5.216332,505
5.22696,508
5.237596,511
5.248236,508
5.258868,513
5.269504,532
5.28014,562
5.290776,596
5.30142,624
5.312044,638
5.322684,651
5.333324,653
5.343956,645
5.354596,637
5.365228,603
5.375864,558
5.386508,514
5.397136,461
5.407756,425
5.41838,394
5.429008,369
5.439644,367
5.450272,364
5.460904,373
5.471532,388
5.482172,401
5.492812,424
5.503444,444
5.514084,460
5.524724,477
5.535352,491
5.545996,499
5.556628,510
5.567268,520
5.577908,519
5.588532,525
5.599176,522
5.60982,522
5.620444,527
5.631084,520
5.641724,517
5.652364,516
5.663004,510
5.673632,515
5.684256,511
5.694876,506
5.70552,508
5.716164,504
5.726792,504
5.737432,506
5.74806,500
5.758684,501
5.769324,503
5.779948,502
5.790584,506
5.801228,510
5.811856,505
5.822492,508
5.833116,509
5.84376,507
5.854404,512
5.865028,507
5.875672,507
5.8863,512
5.89694,507
5.90758,510
5.918208,507
5.928848,502
5.939492,509
5.950116,508
5.960756,508
5.97138,512
5.98202,509
5.99266,519
6.003288,545
6.013908,573
6.024548,604
6.035172,629
6.045812,644
6.056452,654
6.067088,653
6.077732,632
6.088372,599
6.099012,551
6.109652,500
6.120296,460
6.13094,418
6.14158,395
6.15222,386
6.162844,378
6.17348,386
6.184124,392
6.194748,401
6.205384,423
6.216028,438
6.226652,454
6.237292,472
6.247932,480
6.258568,496
6.269212,505
6.27984,511
6.290476,517
6.301116,521
6.311764,523
6.322404,526
6.333028,526
6.343672,521
6.354316,521
6.36496,519
6.375604,515
6.386244,517
6.396888,509
6.40752,507
6.41814,510
6.42878,504
6.439412,508
6.450048,504
6.460692,500
6.471316,507
6.481956,504
6.49258,506
6.50322,507
6.51386,502
6.524484,506
6.535124,506
6.545764,505
6.556388,507
6.567028,506
6.57766,502
6.5883,505
6.59894,506
6.609572,504
6.620196,507
6.630828,503
6.641464,505
6.652092,510
6.66272,505
6.673352,511
6.683996,529
6.69462,554
6.70526,595
6.7159,620
6.726548,636
6.737188,651
6.747812,650
6.758452,648
6.769084,637
6.779724,605
6.790364,564
6.801004,514
6.81164,464
6.822276,426
6.8329,396
6.84354,373
6.854164,368
6.864808,368
6.875436,376
6.886076,394
6.896716,404
6.90734,424
6.917984,446
6.928628,459
6.939252,479
6.949876,490
6.960516,498
6.97116,513
6.981804,516
6.992428,521
7.003064,524
7.013708,519
7.024348,523
7.034988,523
7.045628,518
7.056268,517
7.066908,513
7.07754,511
7.08818,512
7.098804,510
7.109448,506
7.120092,507
7.130716,506
7.141348,507
7.15198,512
7.16262,507
7.173256,507
7.183892,510
7.19454,504
7.20518,508
7.215804,504
7.226444,501
7.237076,508
7.247712,504
7.258356,506
7.26898,507
7.279628,502
7.290252,507
7.300896,508
7.31154,505
7.322164,506
7.3328,504
7.343444,505
7.354084,508
7.364724,517
7.375348,538
7.385996,572
7.396636,604
7.40726,631
7.4179,652
7.42854,655
7.439176,654
7.44982,649
7.460444,630
7.471068,615
7.481708,577
7.492332,528
7.502972,484
7.513612,434
7.524252,400
7.534892,374
7.54552,355
7.556156,358
7.566796,362
7.57744,373
7.588084,393
7.598708,409
7.609332,430
7.619972,451
7.630596,469
7.641228,482
7.651868,497
7.662504,503
7.673148,512
7.683788,521
7.694428,521
7.705056,524
7.715696,523
7.72634,521
7.736964,525
7.747592,519
7.758228,515
7.768876,516
7.779516,509
7.790156,513
7.80078,510
7.81142,503
7.82206,505
7.832696,504
7.843332,504
7.85398,505
7.864612,502
7.87524,500
7.885864,504
7.896488,506
7.907132,507
7.917772,511
7.928412,505
7.939036,506
7.949676,509
7.9603,505
7.970936,509
7.981572,506
7.992216,503
8.00286,509
8.013484,505
8.024112,507
8.034748,508
8.045384,503
8.056028,509
8.066652,509
8.077288,513
8.087924,536
8.098564,565
8.109204,596
8.119844,626
8.130492,642
8.141132,649
8.151756,649
8.162396,642
8.17302,628
8.183668,600
8.1943,549
8.204932,499
8.215564,455
8.226188,414
8.236812,391
8.247452,372
8.258084,366
8.26872,374
8.279364,380
8.289988,397
8.300628,414
8.311252,427
8.321896,452
8.332524,467
8.343152,480
8.353792,495
8.364428,502
8.375052,511
8.385692,520
8.396324,523
8.40696,525
8.417604,526
8.428236,524
8.438876,526
8.4495,526
8.460136,518
8.47078,517
8.481408,516
8.492028,510
8.502668,514
8.513292,505
8.523932,503
8.53456,506
8.5452,500
8.555844,504
8.566468,504
8.577108,500
8.587732,503
8.59838,502
8.60902,502
8.619652,505
8.63028,502
8.640916,502
8.651552,507
8.662196,508
8.672836,508
8.683476,509
8.694116,506
8.70474,509
8.71538,512
8.726004,508
8.73664,510
8.747284,506
8.757908,508
8.768548,529
8.77918,553
8.789828,586
8.800468,615
8.811096,632
8.821732,650
8.832372,653
8.842996,647
8.853636,638
8.86426,611
8.8749,571
8.88554,524
8.896164,474
8.906792,429
8.917428,399
8.928076,377
8.938716,370
8.949356,371
8.959996,373
8.970644,388
8.98128,406
8.991924,422
9.002564,445
9.013204,458
9.023844,473
9.034468,492
9.045108,500
9.055736,512
9.06638,517
9.07702,517
9.08766,526
9.0983,526
9.108924,525
9.119568,525
9.130212,520
9.140852,520
9.151476,519
9.162116,514
9.172764,511
9.183404,509
9.194044,507
9.204684,507
9.215324,507
9.225964,502
9.236604,503
9.247228,504
9.257872,501
9.268516,506
9.279144,500
9.28978,501
9.300404,508
9.31104,503
9.321684,509
9.332308,508
9.342952,503
9.353584,510
9.36422,509
9.37486,508
9.3855,510
9.396148,506
9.406788,508
9.417428,510
9.428068,508
9.438692,507
9.449328,507
9.459972,507
9.470612,511
9.481252,513
9.491892,515
9.50254,540
9.51318,571
9.52382,600
9.534464,630
9.545092,641
9.555716,647
9.566348,650
9.576988,630
9.587628,599
9.598268,550
9.608908,496
9.619548,458
9.630172,419
9.640816,396
9.65146,385
9.662084,376
9.672724,384
9.683348,395
9.693996,405
9.704636,423
9.715276,440
9.7259,456
9.73654,474
9.747164,487
9.757804,494
9.768428,505
9.779072,508
9.789716,513
9.800356,522
9.810996,519
9.821636,519
9.832284,520
9.842924,516
9.853548,521
9.864192,518
9.874824,513
9.885468,513
9.896108,509
9.906736,509
9.917376,509
9.92802,503
9.938644,503
9.949284,503
9.959908,501
9.970552,504
9.981196,504
9.991836,502
10.002476,508
