Epoch,Answer,Prediction
shampoo_4,900,50,47
shampoo_4,900,80,86
shampoo_4,900,49,39
shampoo_4,900,71,91
shampoo_4,900,54,40
shampoo_4,900,19,29
shampoo_4,900,12,8
shampoo_4,900,26,23
shampoo_4,910,49,49
shampoo_4,910,31,38
shampoo_4,910,71,44
shampoo_4,910,50,48
shampoo_4,910,49,48
shampoo_4,910,13,22
shampoo_4,910,31,36
shampoo_4,910,43,63
shampoo_4,910,51,45
shampoo_4,910,76,63
shampoo_4,920,48,39
shampoo_4,920,78,58
shampoo_4,920,80,100
shampoo_4,920,29,44
shampoo_4,920,15,17
shampoo_4,920,82,100
shampoo_4,920,52,61
shampoo_4,920,91,81
shampoo_4,920,31,49
shampoo_4,920,24,26
shampoo_4,930,42,21
shampoo_4,930,25,20
shampoo_4,930,10,8
shampoo_4,930,77,93
shampoo_4,930,44,44
shampoo_4,930,53,42
shampoo_4,930,87,94
shampoo_4,930,25,25
shampoo_4,930,58,49
shampoo_4,930,60,89
shampoo_4,940,74,86
shampoo_4,940,37,38
shampoo_4,940,6,14
shampoo_4,940,68,40
shampoo_4,940,73,65
shampoo_4,940,97,79
shampoo_4,940,69,46
shampoo_4,940,8,8
shampoo_4,940,15,15
shampoo_4,940,35,35
shampoo_4,950,6,16
shampoo_4,950,28,28
shampoo_4,950,32,28
shampoo_4,950,15,25
shampoo_4,950,87,67
shampoo_4,950,88,100
shampoo_4,950,64,46
shampoo_4,950,18,25
shampoo_4,950,14,17
shampoo_4,950,85,100
shampoo_4,960,36,36
shampoo_4,960,6,21
shampoo_4,960,9,14
shampoo_4,960,70,59
shampoo_4,960,83,79
shampoo_4,960,74,100
shampoo_4,960,41,44
shampoo_4,960,99,87
shampoo_4,960,67,66
shampoo_4,960,7,13
shampoo_4,970,74,70
shampoo_4,970,73,64
shampoo_4,970,29,53
shampoo_4,970,70,55
shampoo_4,970,78,57
shampoo_4,970,9,15
shampoo_4,970,38,35
shampoo_4,970,22,17
shampoo_4,970,99,87
shampoo_4,970,57,38
shampoo_4,980,43,39
shampoo_4,980,41,33
shampoo_4,980,29,34
shampoo_4,980,28,21
shampoo_4,980,31,29
shampoo_4,980,77,58
shampoo_4,980,67,62
shampoo_4,980,58,31
shampoo_4,980,10,7
shampoo_4,980,27,19
shampoo_4,990,62,72
shampoo_4,990,43,39
shampoo_4,990,70,57
shampoo_4,990,78,79
shampoo_4,990,20,18
shampoo_4,990,15,22
shampoo_4,990,10,8
shampoo_4,990,59,40
shampoo_4,990,53,49
shampoo_4,990,55,53
shampoo_4,1000,75,67
shampoo_4,1000,48,41
shampoo_4,1000,9,11
shampoo_4,1000,46,50
shampoo_4,1000,54,46
shampoo_4,1000,18,33
shampoo_4,1000,80,53
shampoo_4,1000,96,89
shampoo_4,1000,61,59
shampoo_4,1000,94,100
shampoo_4,1010,71,56
shampoo_4,1010,54,49
shampoo_4,1010,49,27
shampoo_4,1010,61,57
shampoo_4,1010,64,60
shampoo_4,1010,78,90
shampoo_4,1010,61,51
shampoo_4,1010,36,36
shampoo_4,1010,53,44
shampoo_4,1010,47,42
shampoo_4,1020,20,29
shampoo_4,1020,73,72
shampoo_4,1020,88,85
shampoo_4,1020,28,48
shampoo_4,1020,84,74
shampoo_4,1020,40,39
shampoo_4,1020,58,81
shampoo_4,1020,47,40
shampoo_4,1020,92,83
shampoo_4,1020,98,96
shampoo_4,1030,60,27
shampoo_4,1030,13,27
shampoo_4,1030,16,21
shampoo_4,1030,63,56
shampoo_4,1030,84,100
shampoo_4,1030,52,48
shampoo_4,1030,19,28
shampoo_4,1030,49,51
shampoo_4,1030,57,67
shampoo_4,1030,64,89
shampoo_4,1040,48,43
shampoo_4,1040,16,25
shampoo_4,1040,95,100
shampoo_4,1040,66,51
shampoo_4,1040,64,89
shampoo_4,1040,53,42
shampoo_4,1040,52,62
shampoo_4,1040,53,66
shampoo_4,1040,56,70
shampoo_4,1040,87,86
shampoo_4,1050,49,29
shampoo_4,1050,13,12
shampoo_4,1050,81,100
shampoo_4,1050,80,80
shampoo_4,1050,73,64
shampoo_4,1050,10,11
shampoo_4,1050,29,38
shampoo_4,1050,72,56
shampoo_4,1050,27,47
shampoo_4,1050,20,16
shampoo_4,1060,47,49
shampoo_4,1060,63,38
shampoo_4,1060,37,27
shampoo_4,1060,84,100
shampoo_4,1060,72,91
shampoo_4,1060,30,37
shampoo_4,1060,52,42
shampoo_4,1060,38,21
shampoo_4,1060,16,16
shampoo_4,1060,58,57
shampoo_4,1070,29,44
shampoo_4,1070,20,25
shampoo_4,1070,47,61
shampoo_4,1070,65,89
shampoo_4,1070,80,100
shampoo_4,1070,70,68
shampoo_4,1070,64,63
shampoo_4,1070,43,54
shampoo_4,1070,97,68
shampoo_4,1070,11,13
shampoo_4,1080,6,9
shampoo_4,1080,38,28
shampoo_4,1080,46,37
shampoo_4,1080,34,32
shampoo_4,1080,37,35
shampoo_4,1080,8,8
shampoo_4,1080,85,91
shampoo_4,1080,64,38
shampoo_4,1080,33,25
shampoo_4,1080,18,28
shampoo_4,1090,95,100
shampoo_4,1090,55,66
shampoo_4,1090,53,59
shampoo_4,1090,31,46
shampoo_4,1090,11,28
shampoo_4,1090,72,100
shampoo_4,1090,46,55
shampoo_4,1090,13,24
shampoo_4,1090,44,50
shampoo_4,1090,75,92
shampoo_4,1100,89,86
shampoo_4,1100,86,71
shampoo_4,1100,27,44
shampoo_4,1100,14,19
shampoo_4,1100,7,18
shampoo_4,1100,30,41
shampoo_4,1100,73,100
shampoo_4,1100,37,29
shampoo_4,1100,66,77
shampoo_4,1100,25,28
shampoo_4,1110,86,67
shampoo_4,1110,76,80
shampoo_4,1110,71,46
shampoo_4,1110,95,100
shampoo_4,1110,4,32
shampoo_4,1110,43,54
shampoo_4,1110,62,100
shampoo_4,1110,47,60
shampoo_4,1110,31,42
shampoo_4,1110,73,70
shampoo_4,1120,45,34
shampoo_4,1120,68,55
shampoo_4,1120,21,31
shampoo_4,1120,56,40
shampoo_4,1120,67,100
shampoo_4,1120,99,89
shampoo_4,1120,19,14
shampoo_4,1120,67,63
shampoo_4,1120,92,100
shampoo_4,1120,32,36
shampoo_4,1130,69,47
shampoo_4,1130,85,100
shampoo_4,1130,72,65
shampoo_4,1130,26,11
shampoo_4,1130,3,13
shampoo_4,1130,69,65
shampoo_4,1130,90,100
shampoo_4,1130,45,25
shampoo_4,1130,12,12
shampoo_4,1130,99,100
shampoo_4,1140,60,52
shampoo_4,1140,92,85
shampoo_4,1140,89,87
shampoo_4,1140,59,51
shampoo_4,1140,79,43
shampoo_4,1140,84,84
shampoo_4,1140,57,43
shampoo_4,1140,9,10
shampoo_4,1140,57,43
shampoo_4,1140,24,25
shampoo_4,1150,5,6
shampoo_4,1150,84,100
shampoo_4,1150,71,59
shampoo_4,1150,51,39
shampoo_4,1150,77,98
shampoo_4,1150,93,100
shampoo_4,1150,91,100
shampoo_4,1150,80,76
shampoo_4,1150,97,100
shampoo_4,1150,54,59
shampoo_4,1160,78,45
shampoo_4,1160,92,100
shampoo_4,1160,70,56
shampoo_4,1160,44,47
shampoo_4,1160,50,34
shampoo_4,1160,81,95
shampoo_4,1160,91,92
shampoo_4,1160,25,31
shampoo_4,1160,28,29
shampoo_4,1160,47,48
shampoo_4,1170,43,39
shampoo_4,1170,53,36
shampoo_4,1170,65,33
shampoo_4,1170,74,85
shampoo_4,1170,63,51
shampoo_4,1170,39,43
shampoo_4,1170,44,36
shampoo_4,1170,37,27
shampoo_4,1170,56,55
shampoo_4,1170,97,75
shampoo_4,1180,62,69
shampoo_4,1180,25,30
shampoo_4,1180,74,74
shampoo_4,1180,29,44
shampoo_4,1180,84,100
shampoo_4,1180,65,78
shampoo_4,1180,25,31
shampoo_4,1180,69,68
shampoo_4,1180,68,67
shampoo_4,1180,17,17
shampoo_4,1190,97,100
shampoo_4,1190,27,27
shampoo_4,1190,69,55
shampoo_4,1190,57,47
shampoo_4,1190,78,99
shampoo_4,1190,12,14
shampoo_4,1190,89,98
shampoo_4,1190,70,53
shampoo_4,1190,65,79
shampoo_4,1190,14,17
shampoo_4,1200,30,31
shampoo_4,1200,42,40
shampoo_4,1200,88,100
shampoo_4,1200,47,33
shampoo_4,1200,77,67
shampoo_4,1200,97,93
shampoo_4,1200,57,40
shampoo_4,1200,79,84
shampoo_4,1200,3,28
shampoo_4,1200,24,27
shampoo_4,1210,46,54
shampoo_4,1210,73,74
shampoo_4,1210,12,12
shampoo_4,1210,77,98
shampoo_4,1210,26,44
shampoo_4,1210,19,19
shampoo_4,1210,24,45
shampoo_4,1210,12,10
shampoo_4,1210,7,14
shampoo_4,1210,69,91
shampoo_4,1220,36,35
shampoo_4,1220,23,20
shampoo_4,1220,72,67
shampoo_4,1220,96,85
shampoo_4,1220,18,19
shampoo_4,1220,82,100
shampoo_4,1220,81,69
shampoo_4,1220,99,95
shampoo_4,1220,38,29
shampoo_4,1220,6,19
shampoo_4,1230,50,47
shampoo_4,1230,37,48
shampoo_4,1230,95,100
shampoo_4,1230,68,61
shampoo_4,1230,39,27
shampoo_4,1230,19,22
shampoo_4,1230,82,99
shampoo_4,1230,98,78
shampoo_4,1230,83,49
shampoo_4,1230,96,81
shampoo_4,1240,4,7
shampoo_4,1240,94,100
shampoo_4,1240,22,11
shampoo_4,1240,69,59
shampoo_4,1240,69,54
shampoo_4,1240,71,57
shampoo_4,1240,60,47
shampoo_4,1240,15,7
shampoo_4,1240,62,67
shampoo_4,1240,42,34
shampoo_4,1250,55,32
shampoo_4,1250,84,94
shampoo_4,1250,5,12
shampoo_4,1250,70,62
shampoo_4,1250,23,15
shampoo_4,1250,75,65
shampoo_4,1250,70,49
shampoo_4,1250,11,8
shampoo_4,1250,55,44
shampoo_4,1250,50,31
shampoo_4,1260,15,10
shampoo_4,1260,29,26
shampoo_4,1260,27,30
shampoo_4,1260,40,30
shampoo_4,1260,32,22
shampoo_4,1260,44,24
shampoo_4,1260,32,19
shampoo_4,1260,19,15
shampoo_4,1260,68,52
shampoo_4,1260,79,76
shampoo_4,1270,69,57
shampoo_4,1270,83,99
shampoo_4,1270,15,11
shampoo_4,1270,29,34
shampoo_4,1270,94,70
shampoo_4,1270,29,34
shampoo_4,1270,98,77
shampoo_4,1270,25,33
shampoo_4,1270,86,100
shampoo_4,1270,33,28
shampoo_4,1280,14,26
shampoo_4,1280,36,36
shampoo_4,1280,67,48
shampoo_4,1280,92,100
shampoo_4,1280,58,64
shampoo_4,1280,42,35
shampoo_4,1280,70,54
shampoo_4,1280,67,78
shampoo_4,1280,32,20
shampoo_4,1280,20,33
shampoo_4,1290,79,70
shampoo_4,1290,7,14
shampoo_4,1290,83,100
shampoo_4,1290,63,84
shampoo_4,1290,35,41
shampoo_4,1290,48,41
shampoo_4,1290,26,30
shampoo_4,1290,83,96
shampoo_4,1290,53,50
shampoo_4,1290,23,27
shampoo_4,1300,58,35
shampoo_4,1300,39,35
shampoo_4,1300,35,37
shampoo_4,1300,85,100
shampoo_4,1300,71,60
shampoo_4,1300,99,86
shampoo_4,1300,73,58
shampoo_4,1300,13,18
shampoo_4,1300,10,11
shampoo_4,1300,55,48
shampoo_4,1310,72,80
shampoo_4,1310,9,19
shampoo_4,1310,64,61
shampoo_4,1310,56,58
shampoo_4,1310,54,38
shampoo_4,1310,63,89
shampoo_4,1310,27,39
shampoo_4,1310,83,92
shampoo_4,1310,93,100
shampoo_4,1310,78,98
shampoo_4,1320,97,74
shampoo_4,1320,20,36
shampoo_4,1320,18,22
shampoo_4,1320,67,69
shampoo_4,1320,23,32
shampoo_4,1320,51,51
shampoo_4,1320,5,12
shampoo_4,1320,92,100
shampoo_4,1320,49,52
shampoo_4,1320,76,75
shampoo_4,1330,51,56
shampoo_4,1330,96,100
shampoo_4,1330,16,14
shampoo_4,1330,17,18
shampoo_4,1330,11,19
shampoo_4,1330,54,66
shampoo_4,1330,71,77
shampoo_4,1330,76,100
shampoo_4,1330,50,63
shampoo_4,1330,44,67
shampoo_4,1340,15,32
shampoo_4,1340,13,25
shampoo_4,1340,88,100
shampoo_4,1340,35,26
shampoo_4,1340,68,51
shampoo_4,1340,82,90
shampoo_4,1340,7,14
shampoo_4,1340,16,18
shampoo_4,1340,12,16
shampoo_4,1340,17,21
shampoo_4,1350,82,86
shampoo_4,1350,54,67
shampoo_4,1350,91,75
shampoo_4,1350,26,41
shampoo_4,1350,90,100
shampoo_4,1350,52,48
shampoo_4,1350,35,37
shampoo_4,1350,75,58
shampoo_4,1350,8,10
shampoo_4,1350,92,88
shampoo_4,1360,50,42
shampoo_4,1360,39,42
shampoo_4,1360,98,90
shampoo_4,1360,14,14
shampoo_4,1360,91,79
shampoo_4,1360,25,30
shampoo_4,1360,44,57
shampoo_4,1360,28,48
shampoo_4,1360,21,22
shampoo_4,1360,45,33
shampoo_4,1370,78,94
shampoo_4,1370,69,64
shampoo_4,1370,90,100
shampoo_4,1370,41,38
shampoo_4,1370,46,44
shampoo_4,1370,4,8
shampoo_4,1370,48,41
shampoo_4,1370,49,52
shampoo_4,1370,68,84
shampoo_4,1370,95,100
shampoo_4,1380,35,32
shampoo_4,1380,94,100
shampoo_4,1380,37,27
shampoo_4,1380,21,19
shampoo_4,1380,11,15
shampoo_4,1380,32,21
shampoo_4,1380,70,83
shampoo_4,1380,21,28
shampoo_4,1380,45,49
shampoo_4,1380,58,42
shampoo_4,1390,17,19
shampoo_4,1390,15,23
shampoo_4,1390,49,34
shampoo_4,1390,73,83
shampoo_4,1390,70,47
shampoo_4,1390,78,97
shampoo_4,1390,78,98
shampoo_4,1390,27,26
shampoo_4,1390,69,55
shampoo_4,1390,8,11
shampoo_4,1400,4,18
shampoo_4,1400,61,49
shampoo_4,1400,81,69
shampoo_4,1400,58,68
shampoo_4,1400,14,12
shampoo_4,1400,86,100
shampoo_4,1400,87,100
shampoo_4,1400,58,58
shampoo_4,1400,67,62
shampoo_4,1400,81,86
shampoo_4,1410,61,48
shampoo_4,1410,37,46
shampoo_4,1410,99,100
shampoo_4,1410,36,28
shampoo_4,1410,64,66
shampoo_4,1410,45,61
shampoo_4,1410,37,39
shampoo_4,1410,91,100
shampoo_4,1410,21,22
shampoo_4,1410,7,25
shampoo_4,1420,92,95
shampoo_4,1420,38,42
shampoo_4,1420,74,82
shampoo_4,1420,37,42
shampoo_4,1420,89,100
shampoo_4,1420,4,12
shampoo_4,1420,74,79
shampoo_4,1420,48,54
shampoo_4,1420,32,40
shampoo_4,1420,18,25
shampoo_4,1430,22,19
shampoo_4,1430,85,100
shampoo_4,1430,43,33
shampoo_4,1430,62,57
shampoo_4,1430,22,15
shampoo_4,1430,87,75
shampoo_4,1430,7,6
shampoo_4,1430,71,65
shampoo_4,1430,52,50
shampoo_4,1430,85,93
shampoo_4,1440,24,20
shampoo_4,1440,76,92
shampoo_4,1440,19,16
shampoo_4,1440,71,52
shampoo_4,1440,57,37
shampoo_4,1440,55,49
shampoo_4,1440,42,31
shampoo_4,1440,76,73
shampoo_4,1440,84,100
shampoo_4,1440,50,50
shampoo_4,1450,4,31
shampoo_4,1450,7,27
shampoo_4,1450,66,72
shampoo_4,1450,45,47
shampoo_4,1450,97,66
shampoo_4,1450,53,60
shampoo_4,1450,76,82
shampoo_4,1450,63,63
shampoo_4,1450,34,29
shampoo_4,1450,80,62
shampoo_4,1460,60,73
shampoo_4,1460,19,28
shampoo_4,1460,50,40
shampoo_4,1460,5,10
shampoo_4,1460,62,65
shampoo_4,1460,7,15
shampoo_4,1460,43,49
shampoo_4,1460,98,100
shampoo_4,1460,45,57
shampoo_4,1460,73,88
shampoo_4,1470,42,24
shampoo_4,1470,12,19
shampoo_4,1470,32,14
shampoo_4,1470,77,63
shampoo_4,1470,12,11
shampoo_4,1470,67,61
shampoo_4,1470,97,78
shampoo_4,1470,15,10
shampoo_4,1470,19,19
shampoo_4,1470,69,59
shampoo_4,1480,6,16
shampoo_4,1480,55,44
shampoo_4,1480,37,23
shampoo_4,1480,51,52
shampoo_4,1480,77,75
shampoo_4,1480,5,12
shampoo_4,1480,50,55
shampoo_4,1480,27,27
shampoo_4,1480,28,51
shampoo_4,1480,22,15
shampoo_4,1490,39,44
shampoo_4,1490,74,100
shampoo_4,1490,35,35
shampoo_4,1490,45,56
shampoo_4,1490,23,20
shampoo_4,1490,8,29
shampoo_4,1490,42,38
shampoo_4,1490,91,100
shampoo_4,1490,4,33
shampoo_4,1490,24,27
shampoo_4,1500,75,64
shampoo_4,1500,11,9
shampoo_4,1500,15,14
shampoo_4,1500,38,36
shampoo_4,1500,16,17
shampoo_4,1500,7,8
shampoo_4,1500,61,61
shampoo_4,1500,74,47
shampoo_4,1500,91,100
shampoo_4,1500,24,27
shampoo_4,1510,92,74
shampoo_4,1510,50,26
shampoo_4,1510,63,35
shampoo_4,1510,15,10
shampoo_4,1510,18,20
shampoo_4,1510,60,45
shampoo_4,1510,63,51
shampoo_4,1510,75,75
shampoo_4,1510,57,49
shampoo_4,1510,36,21
shampoo_4,1520,18,24
shampoo_4,1520,85,100
shampoo_4,1520,51,27
shampoo_4,1520,72,54
shampoo_4,1520,45,46
shampoo_4,1520,65,63
shampoo_4,1520,35,34
shampoo_4,1520,83,100
shampoo_4,1520,89,94
shampoo_4,1520,43,45
shampoo_4,1530,84,100
shampoo_4,1530,12,12
shampoo_4,1530,31,31
shampoo_4,1530,34,23
shampoo_4,1530,13,13
shampoo_4,1530,20,18
shampoo_4,1530,88,100
shampoo_4,1530,45,59
shampoo_4,1530,49,62
shampoo_4,1530,22,36
shampoo_4,1540,94,69
shampoo_4,1540,68,67
shampoo_4,1540,45,56
shampoo_4,1540,90,100
shampoo_4,1540,79,75
shampoo_4,1540,26,24
shampoo_4,1540,34,25
shampoo_4,1540,61,50
shampoo_4,1540,53,51
shampoo_4,1540,49,52
shampoo_4,1550,52,43
shampoo_4,1550,41,51
shampoo_4,1550,63,67
shampoo_4,1550,85,54
shampoo_4,1550,67,60
shampoo_4,1550,68,75
shampoo_4,1550,42,42
shampoo_4,1550,68,65
shampoo_4,1550,59,47
shampoo_4,1550,10,15
shampoo_4,1560,20,27
shampoo_4,1560,36,30
shampoo_4,1560,10,12
shampoo_4,1560,65,52
shampoo_4,1560,78,100
shampoo_4,1560,76,100
shampoo_4,1560,86,100
shampoo_4,1560,62,47
shampoo_4,1560,21,26
shampoo_4,1560,48,58
shampoo_4,1570,42,25
shampoo_4,1570,80,62
shampoo_4,1570,91,100
shampoo_4,1570,78,83
shampoo_4,1570,49,35
shampoo_4,1570,64,36
shampoo_4,1570,9,14
shampoo_4,1570,23,24
shampoo_4,1570,51,33
shampoo_4,1570,93,84
shampoo_4,1580,6,10
shampoo_4,1580,35,38
shampoo_4,1580,55,45
shampoo_4,1580,36,33
shampoo_4,1580,12,12
shampoo_4,1580,76,91
shampoo_4,1580,46,64
shampoo_4,1580,38,30
shampoo_4,1580,22,32
shampoo_4,1580,30,43
shampoo_4,1590,84,100
shampoo_4,1590,5,8
shampoo_4,1590,17,15
shampoo_4,1590,53,56
shampoo_4,1590,22,24
shampoo_4,1590,52,60
shampoo_4,1590,98,100
shampoo_4,1590,80,85
shampoo_4,1590,12,20
shampoo_4,1590,92,100
shampoo_4,1600,41,49
shampoo_4,1600,84,86
shampoo_4,1600,41,49
shampoo_4,1600,32,38
shampoo_4,1600,58,59
shampoo_4,1600,28,33
shampoo_4,1600,31,35
shampoo_4,1600,21,20
shampoo_4,1600,16,26
shampoo_4,1600,62,56
shampoo_4,1610,27,34
shampoo_4,1610,77,78
shampoo_4,1610,50,37
shampoo_4,1610,96,100
shampoo_4,1610,35,41
shampoo_4,1610,38,43
shampoo_4,1610,6,11
shampoo_4,1610,17,24
shampoo_4,1610,83,96
shampoo_4,1610,72,68
shampoo_4,1620,5,11
shampoo_4,1620,35,30
shampoo_4,1620,11,17
shampoo_4,1620,98,100
shampoo_4,1620,95,100
shampoo_4,1620,42,35
shampoo_4,1620,63,100
shampoo_4,1620,68,78
shampoo_4,1620,25,43
shampoo_4,1620,22,30
shampoo_4,1630,79,75
shampoo_4,1630,70,70
shampoo_4,1630,49,65
shampoo_4,1630,19,20
shampoo_4,1630,18,17
shampoo_4,1630,71,61
shampoo_4,1630,59,71
shampoo_4,1630,97,100
shampoo_4,1630,85,95
shampoo_4,1630,91,79
shampoo_4,1640,83,100
shampoo_4,1640,52,58
shampoo_4,1640,80,60
shampoo_4,1640,15,11
shampoo_4,1640,48,37
shampoo_4,1640,7,10
shampoo_4,1640,5,17
shampoo_4,1640,16,33
shampoo_4,1640,48,39
shampoo_4,1640,59,82
shampoo_4,1650,14,20
shampoo_4,1650,12,14
shampoo_4,1650,73,74
shampoo_4,1650,81,100
shampoo_4,1650,31,38
shampoo_4,1650,22,20
shampoo_4,1650,94,100
shampoo_4,1650,92,73
shampoo_4,1650,66,73
shampoo_4,1650,33,40
shampoo_4,1660,11,8
shampoo_4,1660,65,98
shampoo_4,1660,90,100
shampoo_4,1660,22,18
shampoo_4,1660,37,27
shampoo_4,1660,30,31
shampoo_4,1660,76,100
shampoo_4,1660,47,47
shampoo_4,1660,43,38
shampoo_4,1660,86,80
shampoo_4,1670,5,13
shampoo_4,1670,94,93
shampoo_4,1670,86,80
shampoo_4,1670,10,5
shampoo_4,1670,25,22
shampoo_4,1670,81,68
shampoo_4,1670,5,6
shampoo_4,1670,30,29
shampoo_4,1670,16,9
shampoo_4,1670,62,49
shampoo_4,1680,19,14
shampoo_4,1680,98,100
shampoo_4,1680,74,89
shampoo_4,1680,89,100
shampoo_4,1680,61,55
shampoo_4,1680,32,20
shampoo_4,1680,36,36
shampoo_4,1680,93,98
shampoo_4,1680,60,85
shampoo_4,1680,17,11
shampoo_4,1690,44,48
shampoo_4,1690,53,56
shampoo_4,1690,80,96
shampoo_4,1690,12,10
shampoo_4,1690,55,53
shampoo_4,1690,83,95
shampoo_4,1690,65,35
shampoo_4,1690,69,74
shampoo_4,1690,89,100
shampoo_4,1690,14,19
shampoo_4,1700,6,12
shampoo_4,1700,64,64
shampoo_4,1700,51,44
shampoo_4,1700,15,25
shampoo_4,1700,95,100
shampoo_4,1700,56,66
shampoo_4,1700,73,75
shampoo_4,1700,47,66
shampoo_4,1700,42,44
shampoo_4,1700,4,16
shampoo_4,1710,42,38
shampoo_4,1710,39,52
shampoo_4,1710,4,14
shampoo_4,1710,64,69
shampoo_4,1710,10,15
shampoo_4,1710,59,70
shampoo_4,1710,55,57
shampoo_4,1710,15,25
shampoo_4,1710,60,77
shampoo_4,1710,81,99
shampoo_4,1720,34,28
shampoo_4,1720,75,73
shampoo_4,1720,46,42
shampoo_4,1720,35,24
shampoo_4,1720,10,10
shampoo_4,1720,36,32
shampoo_4,1720,74,67
shampoo_4,1720,61,46
shampoo_4,1720,59,56
shampoo_4,1720,52,39
shampoo_4,1730,87,100
shampoo_4,1730,29,24
shampoo_4,1730,61,73
shampoo_4,1730,36,24
shampoo_4,1730,3,25
shampoo_4,1730,27,36
shampoo_4,1730,26,23
shampoo_4,1730,33,43
shampoo_4,1730,66,99
shampoo_4,1730,40,40
shampoo_4,1740,14,9
shampoo_4,1740,12,8
shampoo_4,1740,71,50
shampoo_4,1740,98,76
shampoo_4,1740,70,53
shampoo_4,1740,29,53
shampoo_4,1740,7,14
shampoo_4,1740,66,61
shampoo_4,1740,48,33
shampoo_4,1740,32,29
shampoo_4,1750,39,30
shampoo_4,1750,21,17
shampoo_4,1750,42,34
shampoo_4,1750,70,49
shampoo_4,1750,97,93
shampoo_4,1750,46,29
shampoo_4,1750,20,11
shampoo_4,1750,52,50
shampoo_4,1750,73,57
shampoo_4,1750,85,100
shampoo_4,1760,87,91
shampoo_4,1760,6,12
shampoo_4,1760,81,74
shampoo_4,1760,82,100
shampoo_4,1760,24,29
shampoo_4,1760,83,100
shampoo_4,1760,26,22
shampoo_4,1760,28,21
shampoo_4,1760,64,62
shampoo_4,1760,87,100
shampoo_4,1770,82,78
shampoo_4,1770,63,90
shampoo_4,1770,41,35
shampoo_4,1770,69,88
shampoo_4,1770,37,40
shampoo_4,1770,59,56
shampoo_4,1770,82,100
shampoo_4,1770,80,100
shampoo_4,1770,6,10
shampoo_4,1770,38,51
shampoo_4,1780,23,24
shampoo_4,1780,8,17
shampoo_4,1780,37,36
shampoo_4,1780,69,64
shampoo_4,1780,85,100
shampoo_4,1780,46,38
shampoo_4,1780,23,22
shampoo_4,1780,80,81
shampoo_4,1780,94,72
shampoo_4,1780,35,30
shampoo_4,1790,80,65
shampoo_4,1790,37,40
shampoo_4,1790,68,89
shampoo_4,1790,37,27
shampoo_4,1790,68,69
shampoo_4,1790,56,31
shampoo_4,1790,80,94
shampoo_4,1790,6,8
shampoo_4,1790,24,26
shampoo_4,1790,38,31
shampoo_4,1800,31,35
shampoo_4,1800,80,79
shampoo_4,1800,12,16
shampoo_4,1800,36,32
shampoo_4,1800,8,15
shampoo_4,1800,78,77
shampoo_4,1800,16,16
shampoo_4,1800,17,23
shampoo_4,1800,73,75
shampoo_4,1800,99,90
shampoo_4,1810,51,41
shampoo_4,1810,50,35
shampoo_4,1810,97,100
shampoo_4,1810,35,28
shampoo_4,1810,99,100
shampoo_4,1810,98,100
shampoo_4,1810,30,30
shampoo_4,1810,77,76
shampoo_4,1810,83,99
shampoo_4,1810,95,97
shampoo_4,1820,91,73
shampoo_4,1820,93,100
shampoo_4,1820,51,46
shampoo_4,1820,4,10
shampoo_4,1820,26,15
shampoo_4,1820,77,73
shampoo_4,1820,50,46
shampoo_4,1820,90,89
shampoo_4,1820,61,57
shampoo_4,1820,29,38
shampoo_4,1830,25,25
shampoo_4,1830,6,8
shampoo_4,1830,90,100
shampoo_4,1830,52,60
shampoo_4,1830,6,12
shampoo_4,1830,70,63
shampoo_4,1830,13,17
shampoo_4,1830,33,32
shampoo_4,1830,61,58
shampoo_4,1830,35,47
shampoo_4,1840,5,17
shampoo_4,1840,22,22
shampoo_4,1840,67,97
shampoo_4,1840,30,35
shampoo_4,1840,74,100
shampoo_4,1840,33,35
shampoo_4,1840,75,70
shampoo_4,1840,82,100
shampoo_4,1840,38,37
shampoo_4,1840,63,81
shampoo_4,1850,90,98
shampoo_4,1850,48,51
shampoo_4,1850,82,79
shampoo_4,1850,80,90
shampoo_4,1850,84,100
shampoo_4,1850,25,41
shampoo_4,1850,40,52
shampoo_4,1850,34,45
shampoo_4,1850,17,17
shampoo_4,1850,38,39
shampoo_4,1860,98,69
shampoo_4,1860,6,11
shampoo_4,1860,15,21
shampoo_4,1860,27,21
shampoo_4,1860,95,75
shampoo_4,1860,71,70
shampoo_4,1860,41,27
shampoo_4,1860,36,34
shampoo_4,1860,83,60
shampoo_4,1860,19,17
shampoo_4,1870,81,100
shampoo_4,1870,69,56
shampoo_4,1870,15,12
shampoo_4,1870,83,100
shampoo_4,1870,71,73
shampoo_4,1870,82,99
shampoo_4,1870,16,14
shampoo_4,1870,50,34
shampoo_4,1870,8,9
shampoo_4,1870,41,35
shampoo_4,1880,16,24
shampoo_4,1880,19,22
shampoo_4,1880,86,77
shampoo_4,1880,84,100
shampoo_4,1880,13,17
shampoo_4,1880,8,10
shampoo_4,1880,45,40
shampoo_4,1880,21,27
shampoo_4,1880,77,100
shampoo_4,1880,32,35
shampoo_4,1890,92,100
shampoo_4,1890,86,84
shampoo_4,1890,29,28
shampoo_4,1890,61,50
shampoo_4,1890,19,16
shampoo_4,1890,63,66
shampoo_4,1890,22,13
shampoo_4,1890,59,54
shampoo_4,1890,41,36
shampoo_4,1890,51,56
shampoo_4,1900,14,12
shampoo_4,1900,59,54
shampoo_4,1900,55,47
shampoo_4,1900,61,57
shampoo_4,1900,24,31
shampoo_4,1900,24,20
shampoo_4,1900,56,43
shampoo_4,1900,9,9
