Epoch,Answer,Prediction
detergent_1,620,90,100
detergent_1,630,97,100
detergent_1,630,94,100
detergent_1,630,41,100
detergent_1,630,25,100
detergent_1,630,88,100
detergent_1,630,39,100
detergent_1,630,24,100
detergent_1,630,79,100
detergent_1,630,47,100
detergent_1,630,24,100
detergent_1,640,62,100
detergent_1,640,40,100
detergent_1,640,6,100
detergent_1,640,30,100
detergent_1,640,98,100
detergent_1,640,32,100
detergent_1,640,66,100
detergent_1,640,63,100
detergent_1,640,49,100
detergent_1,640,61,100
detergent_1,650,85,100
detergent_1,650,12,100
detergent_1,650,15,100
detergent_1,650,42,100
detergent_1,650,53,100
detergent_1,650,28,100
detergent_1,650,92,100
detergent_1,650,62,100
detergent_1,650,61,100
detergent_1,650,22,100
detergent_1,660,10,100
detergent_1,660,65,100
detergent_1,660,50,100
detergent_1,660,95,100
detergent_1,660,44,100
detergent_1,660,99,100
detergent_1,660,7,100
detergent_1,660,23,100
detergent_1,660,85,100
detergent_1,660,28,100
detergent_1,670,73,100
detergent_1,670,83,100
detergent_1,670,86,100
detergent_1,670,58,100
detergent_1,670,87,100
detergent_1,670,20,100
detergent_1,670,63,100
detergent_1,670,5,100
detergent_1,670,13,100
detergent_1,670,6,100
detergent_1,680,10,100
detergent_1,680,94,100
detergent_1,680,90,100
detergent_1,680,84,100
detergent_1,680,72,100
detergent_1,680,7,100
detergent_1,680,23,100
detergent_1,680,92,100
detergent_1,680,30,100
detergent_1,680,60,100
detergent_1,690,40,100
detergent_1,690,96,100
detergent_1,690,92,100
detergent_1,690,6,100
detergent_1,690,91,100
detergent_1,690,16,100
detergent_1,690,30,100
detergent_1,690,57,100
detergent_1,690,39,100
detergent_1,690,91,100
detergent_1,700,20,100
detergent_1,700,88,100
detergent_1,700,70,100
detergent_1,700,68,100
detergent_1,700,41,100
detergent_1,700,12,100
detergent_1,700,99,100
detergent_1,700,89,100
detergent_1,700,70,100
detergent_1,700,13,100
detergent_1,710,27,100
detergent_1,710,54,100
detergent_1,710,29,100
detergent_1,710,55,100
detergent_1,710,49,100
detergent_1,710,51,100
detergent_1,710,56,100
detergent_1,710,44,100
detergent_1,710,65,100
detergent_1,710,51,100
detergent_1,720,36,100
detergent_1,720,63,100
detergent_1,720,13,100
detergent_1,720,14,100
detergent_1,720,36,100
detergent_1,720,71,100
detergent_1,720,80,100
detergent_1,720,49,100
detergent_1,720,72,100
detergent_1,720,80,100
detergent_1,730,11,100
detergent_1,730,57,100
detergent_1,730,5,100
detergent_1,730,12,100
detergent_1,730,47,100
detergent_1,730,34,100
detergent_1,730,22,100
detergent_1,730,28,100
detergent_1,730,44,100
detergent_1,730,48,100
detergent_1,740,80,100
detergent_1,740,83,100
detergent_1,740,76,100
detergent_1,740,98,100
detergent_1,740,10,100
detergent_1,740,58,100
detergent_1,740,97,100
detergent_1,740,90,100
detergent_1,740,94,100
detergent_1,740,91,100
detergent_1,750,66,100
detergent_1,750,83,100
detergent_1,750,48,100
detergent_1,750,36,100
detergent_1,750,68,100
detergent_1,750,45,100
detergent_1,750,9,100
detergent_1,750,54,100
detergent_1,750,71,100
detergent_1,750,43,100
detergent_1,760,16,100
detergent_1,760,55,100
detergent_1,760,17,100
detergent_1,760,18,100
detergent_1,760,99,100
detergent_1,760,18,100
detergent_1,760,76,100
detergent_1,760,17,100
detergent_1,760,58,100
detergent_1,760,34,100
detergent_1,770,15,100
detergent_1,770,83,100
detergent_1,770,75,100
detergent_1,770,69,100
detergent_1,770,7,100
detergent_1,770,19,100
detergent_1,770,82,100
detergent_1,770,41,100
detergent_1,770,6,100
detergent_1,770,51,100
detergent_1,780,9,100
detergent_1,780,37,100
detergent_1,780,58,100
detergent_1,780,66,100
detergent_1,780,33,100
detergent_1,780,59,100
detergent_1,780,81,100
detergent_1,780,45,100
detergent_1,780,62,100
detergent_1,780,53,100
detergent_1,790,29,100
detergent_1,790,28,100
detergent_1,790,98,100
detergent_1,790,93,100
detergent_1,790,93,100
detergent_1,790,47,100
detergent_1,790,44,100
detergent_1,790,96,100
detergent_1,790,13,100
detergent_1,790,44,100
detergent_1,800,42,100
detergent_1,800,39,100
detergent_1,800,89,100
detergent_1,800,63,100
detergent_1,800,80,100
detergent_1,800,54,100
detergent_1,800,5,100
detergent_1,800,36,100
detergent_1,800,30,100
detergent_1,800,54,100
detergent_1,810,15,100
detergent_1,810,88,100
detergent_1,810,67,100
detergent_1,810,72,100
detergent_1,810,14,100
detergent_1,810,60,100
detergent_1,810,23,100
detergent_1,810,10,100
detergent_1,810,87,100
detergent_1,810,43,100
detergent_1,820,17,100
detergent_1,820,81,100
detergent_1,820,64,100
detergent_1,820,65,100
detergent_1,820,60,100
detergent_1,820,91,100
detergent_1,820,13,100
detergent_1,820,83,100
detergent_1,820,63,100
detergent_1,820,36,100
detergent_1,830,30,100
detergent_1,830,74,100
detergent_1,830,46,100
detergent_1,830,37,100
detergent_1,830,93,100
detergent_1,830,84,100
detergent_1,830,14,100
detergent_1,830,37,100
detergent_1,830,52,100
detergent_1,830,70,100
detergent_1,840,88,100
detergent_1,840,20,100
detergent_1,840,70,100
detergent_1,840,40,100
detergent_1,840,93,100
detergent_1,840,31,100
detergent_1,840,98,100
detergent_1,840,40,100
detergent_1,840,23,100
detergent_1,840,14,100
detergent_1,850,26,100
detergent_1,850,47,100
detergent_1,850,65,100
detergent_1,850,6,100
detergent_1,850,32,100
detergent_1,850,28,100
detergent_1,850,67,100
detergent_1,850,85,100
detergent_1,850,14,100
detergent_1,850,61,100
detergent_1,860,36,100
detergent_1,860,99,100
detergent_1,860,79,100
detergent_1,860,43,100
detergent_1,860,37,100
detergent_1,860,78,100
detergent_1,860,62,100
detergent_1,860,13,100
detergent_1,860,97,100
detergent_1,860,98,100
detergent_1,870,94,100
detergent_1,870,7,100
detergent_1,870,91,100
detergent_1,870,76,100
detergent_1,870,76,100
detergent_1,870,96,100
detergent_1,870,37,100
detergent_1,870,88,100
detergent_1,870,6,100
detergent_1,870,47,100
detergent_1,880,25,100
detergent_1,880,70,100
detergent_1,880,20,100
detergent_1,880,66,100
detergent_1,880,22,100
detergent_1,880,99,100
detergent_1,880,17,100
detergent_1,880,83,100
detergent_1,880,42,100
detergent_1,880,8,100
detergent_1,890,32,100
detergent_1,890,94,100
detergent_1,890,56,100
detergent_1,890,81,100
detergent_1,890,49,100
detergent_1,890,62,100
detergent_1,890,8,100
detergent_1,890,73,100
detergent_1,890,96,100
detergent_1,890,23,100
detergent_1,900,34,100
detergent_1,900,9,100
detergent_1,900,75,100
detergent_1,900,68,100
detergent_1,900,79,100
detergent_1,900,66,100
detergent_1,900,45,100
detergent_1,900,23,100
detergent_1,900,30,100
detergent_1,900,72,100
detergent_1,910,45,100
detergent_1,910,24,100
detergent_1,910,62,100
detergent_1,910,27,100
detergent_1,910,43,100
detergent_1,910,83,100
detergent_1,910,54,100
detergent_1,910,41,100
detergent_1,910,78,100
detergent_1,910,89,100
detergent_1,920,44,100
detergent_1,920,52,100
detergent_1,920,21,100
detergent_1,920,86,100
detergent_1,920,66,100
detergent_1,920,42,100
detergent_1,920,97,100
detergent_1,920,84,100
detergent_1,920,56,100
detergent_1,920,55,100
detergent_1,930,77,100
detergent_1,930,19,100
detergent_1,930,71,100
detergent_1,930,48,100
detergent_1,930,85,100
detergent_1,930,60,100
detergent_1,930,99,100
detergent_1,930,29,100
detergent_1,930,19,100
detergent_1,930,74,100
detergent_1,940,65,100
detergent_1,940,67,100
detergent_1,940,49,100
detergent_1,940,61,100
detergent_1,940,24,100
detergent_1,940,36,100
detergent_1,940,46,100
detergent_1,940,69,100
detergent_1,940,51,100
detergent_1,940,29,100
detergent_1,950,89,100
detergent_1,950,6,100
detergent_1,950,6,100
detergent_1,950,53,100
detergent_1,950,67,100
detergent_1,950,87,100
detergent_1,950,40,100
detergent_1,950,73,100
detergent_1,950,99,100
detergent_1,950,28,100
detergent_1,960,53,100
detergent_1,960,11,100
detergent_1,960,76,100
detergent_1,960,25,100
detergent_1,960,37,100
detergent_1,960,78,100
detergent_1,960,9,100
detergent_1,960,44,100
detergent_1,960,92,100
detergent_1,960,51,100
detergent_1,970,44,100
detergent_1,970,52,100
detergent_1,970,56,100
detergent_1,970,47,100
detergent_1,970,62,100
detergent_1,970,45,100
detergent_1,970,98,100
detergent_1,970,41,100
detergent_1,970,19,100
detergent_1,970,40,100
detergent_1,980,38,100
detergent_1,980,80,100
detergent_1,980,46,100
detergent_1,980,10,100
detergent_1,980,59,100
detergent_1,980,84,100
detergent_1,980,45,100
detergent_1,980,86,100
detergent_1,980,13,100
detergent_1,980,39,100
detergent_1,990,11,100
detergent_1,990,63,100
detergent_1,990,33,100
detergent_1,990,81,100
detergent_1,990,29,100
detergent_1,990,95,100
detergent_1,990,30,100
detergent_1,990,23,100
detergent_1,990,93,100
detergent_1,990,89,100
detergent_1,1000,92,100
detergent_1,1000,51,100
detergent_1,1000,59,100
detergent_1,1000,71,100
detergent_1,1000,11,100
detergent_1,1000,57,100
detergent_1,1000,8,100
detergent_1,1000,88,100
detergent_1,1000,17,100
detergent_1,1000,25,100
detergent_2,10,5,100
detergent_2,10,34,100
detergent_2,10,52,100
detergent_2,10,56,100
detergent_2,10,55,100
detergent_2,10,20,100
detergent_2,10,36,100
detergent_2,10,94,100
detergent_2,10,46,100
detergent_2,10,43,100
detergent_2,20,34,100
detergent_2,20,67,100
detergent_2,20,20,100
detergent_2,20,64,100
detergent_2,20,45,100
detergent_2,20,7,100
detergent_2,20,25,100
detergent_2,20,67,100
detergent_2,20,17,100
detergent_2,20,39,100
detergent_2,30,96,100
detergent_2,30,67,100
detergent_2,30,79,100
detergent_2,30,35,100
detergent_2,30,94,100
detergent_2,30,9,100
detergent_2,30,59,100
detergent_2,30,55,100
detergent_2,30,50,100
detergent_2,30,52,100
detergent_2,40,80,100
detergent_2,40,83,100
detergent_2,40,89,100
detergent_2,40,14,100
detergent_2,40,89,100
detergent_2,40,70,100
detergent_2,40,68,100
detergent_2,40,31,100
detergent_2,40,37,100
detergent_2,40,14,100
detergent_2,50,83,100
detergent_2,50,20,100
detergent_2,50,92,100
detergent_2,50,93,100
detergent_2,50,49,100
detergent_2,50,69,100
detergent_2,50,12,100
detergent_2,50,30,100
detergent_2,50,80,100
detergent_2,50,93,100
detergent_2,60,40,100
detergent_2,60,73,100
detergent_2,60,80,100
detergent_2,60,96,100
detergent_2,60,68,100
detergent_2,60,48,100
detergent_2,60,78,100
detergent_2,60,31,100
detergent_2,60,14,100
detergent_2,60,74,100
detergent_2,70,87,100
detergent_2,70,39,100
detergent_2,70,87,100
detergent_2,70,31,100
detergent_2,70,39,100
detergent_2,70,54,100
detergent_2,70,41,100
detergent_2,70,24,100
detergent_2,70,32,100
detergent_2,70,48,100
detergent_2,80,73,100
detergent_2,80,47,100
detergent_2,80,48,100
detergent_2,80,53,100
detergent_2,80,47,100
detergent_2,80,25,100
detergent_2,80,14,100
detergent_2,80,25,100
detergent_2,80,61,100
detergent_2,80,6,100
detergent_2,90,48,100
detergent_2,90,56,100
detergent_2,90,58,100
detergent_2,90,63,100
detergent_2,90,82,100
detergent_2,90,73,100
detergent_2,90,32,100
detergent_2,90,12,100
detergent_2,90,40,100
detergent_2,90,60,100
detergent_2,100,90,100
detergent_2,100,8,100
detergent_2,100,44,100
detergent_2,100,50,100
detergent_2,100,44,100
detergent_2,100,81,100
detergent_2,100,64,100
detergent_2,100,91,100
detergent_2,100,22,100
detergent_2,100,99,100
detergent_2,110,8,100
detergent_2,110,86,100
detergent_2,110,14,100
detergent_2,110,96,100
detergent_2,110,46,100
detergent_2,110,55,100
detergent_2,110,96,100
detergent_2,110,6,100
detergent_2,110,38,100
detergent_2,110,65,100
detergent_2,120,42,100
detergent_2,120,13,100
detergent_2,120,95,100
detergent_2,120,32,100
detergent_2,120,89,100
detergent_2,120,43,100
detergent_2,120,49,100
detergent_2,120,13,100
detergent_2,120,95,100
detergent_2,120,70,100
detergent_2,130,47,100
detergent_2,130,99,100
detergent_2,130,16,100
detergent_2,130,41,100
detergent_2,130,10,100
detergent_2,130,82,100
detergent_2,130,56,100
detergent_2,130,35,100
detergent_2,130,81,100
detergent_2,130,56,100
detergent_2,140,91,100
detergent_2,140,54,100
detergent_2,140,97,100
detergent_2,140,47,100
detergent_2,140,74,100
detergent_2,140,5,100
detergent_2,140,63,100
detergent_2,140,75,100
detergent_2,140,22,100
detergent_2,140,77,100
detergent_2,150,18,100
detergent_2,150,40,100
detergent_2,150,67,100
detergent_2,150,18,100
detergent_2,150,31,100
detergent_2,150,76,100
detergent_2,150,84,100
detergent_2,150,83,100
detergent_2,150,66,100
detergent_2,150,8,100
detergent_2,160,52,100
detergent_2,160,59,100
detergent_2,160,62,100
detergent_2,160,84,100
detergent_2,160,48,100
detergent_2,160,36,100
detergent_2,160,66,100
detergent_2,160,54,100
detergent_2,160,77,100
detergent_2,160,72,100
detergent_2,170,63,100
detergent_2,170,61,100
detergent_2,170,40,100
detergent_2,170,98,100
detergent_2,170,70,100
detergent_2,170,99,100
detergent_2,170,64,100
detergent_2,170,20,100
detergent_2,170,74,100
detergent_2,170,82,100
detergent_2,180,56,100
detergent_2,180,39,100
detergent_2,180,16,100
detergent_2,180,71,100
detergent_2,180,10,100
detergent_2,180,42,100
detergent_2,180,56,100
detergent_2,180,72,100
detergent_2,180,93,100
detergent_2,180,92,100
detergent_2,190,21,100
detergent_2,190,51,100
detergent_2,190,51,100
detergent_2,190,60,100
detergent_2,190,15,100
detergent_2,190,72,100
detergent_2,190,21,100
detergent_2,190,71,100
detergent_2,190,13,100
detergent_2,190,32,100
detergent_2,200,20,100
detergent_2,200,42,100
detergent_2,200,89,100
detergent_2,200,39,100
detergent_2,200,96,100
detergent_2,200,75,100
detergent_2,200,33,100
detergent_2,200,84,100
detergent_2,200,47,100
detergent_2,200,30,100
detergent_2,210,97,100
detergent_2,210,82,100
detergent_2,210,5,100
detergent_2,210,57,100
detergent_2,210,29,100
detergent_2,210,13,100
detergent_2,210,22,100
detergent_2,210,34,100
detergent_2,210,58,100
detergent_2,210,36,100
detergent_2,220,64,100
detergent_2,220,64,100
detergent_2,220,82,100
detergent_2,220,17,100
detergent_2,220,62,100
detergent_2,220,98,100
detergent_2,220,36,100
detergent_2,220,67,100
detergent_2,220,24,100
detergent_2,220,65,100
detergent_2,230,42,100
detergent_2,230,32,100
detergent_2,230,21,100
detergent_2,230,51,100
detergent_2,230,80,100
detergent_2,230,48,100
detergent_2,230,77,100
detergent_2,230,8,100
detergent_2,230,75,100
detergent_2,230,76,100
detergent_2,240,69,100
detergent_2,240,69,100
detergent_2,240,75,100
detergent_2,240,70,100
detergent_2,240,44,100
detergent_2,240,65,100
detergent_2,240,40,100
detergent_2,240,99,100
detergent_2,240,85,100
detergent_2,240,15,100
detergent_2,250,80,100
detergent_2,250,69,100
detergent_2,250,44,100
detergent_2,250,8,100
detergent_2,250,78,100
detergent_2,250,71,100
detergent_2,250,83,100
detergent_2,250,86,100
detergent_2,250,94,100
detergent_2,250,69,100
detergent_2,260,66,100
detergent_2,260,24,100
detergent_2,260,11,100
detergent_2,260,92,100
detergent_2,260,26,100
detergent_2,260,7,100
detergent_2,260,86,100
detergent_2,260,51,100
detergent_2,260,15,100
detergent_2,260,33,100
detergent_2,270,6,100
detergent_2,270,16,100
detergent_2,270,86,100
detergent_2,270,65,100
detergent_2,270,13,100
detergent_2,270,80,100
detergent_2,270,49,100
detergent_2,270,97,100
detergent_2,270,10,100
detergent_2,270,19,100
detergent_2,280,60,100
detergent_2,280,59,100
detergent_2,280,78,100
detergent_2,280,11,100
detergent_2,280,54,100
detergent_2,280,81,100
detergent_2,280,15,100
detergent_2,280,28,100
detergent_2,280,21,100
detergent_2,280,32,100
detergent_2,290,61,100
detergent_2,290,89,100
detergent_2,290,14,100
detergent_2,290,70,100
detergent_2,290,34,100
detergent_2,290,96,100
detergent_2,290,98,100
detergent_2,290,69,100
detergent_2,290,10,100
detergent_2,290,52,100
detergent_2,300,22,100
detergent_2,300,55,100
detergent_2,300,22,100
detergent_2,300,19,100
detergent_2,300,92,100
detergent_2,300,67,100
detergent_2,300,60,100
detergent_2,300,85,100
detergent_2,300,17,100
detergent_2,300,59,100
detergent_2,310,41,100
detergent_2,310,89,100
detergent_2,310,25,100
detergent_2,310,51,100
detergent_2,310,95,100
detergent_2,310,14,100
detergent_2,310,27,100
detergent_2,310,6,100
detergent_2,310,48,100
detergent_2,310,17,100
detergent_2,320,50,100
detergent_2,320,19,100
detergent_2,320,16,100
detergent_2,320,6,100
detergent_2,320,62,100
detergent_2,320,34,100
detergent_2,320,17,100
detergent_2,320,9,100
detergent_2,320,91,100
detergent_2,320,63,100
detergent_2,330,45,100
detergent_2,330,46,100
detergent_2,330,48,100
detergent_2,330,82,100
detergent_2,330,72,100
detergent_2,330,31,100
detergent_2,330,85,100
detergent_2,330,14,100
detergent_2,330,32,100
detergent_2,330,70,100
detergent_2,340,90,100
detergent_2,340,85,100
detergent_2,340,63,100
detergent_2,340,7,100
detergent_2,340,85,100
detergent_2,340,5,100
detergent_2,340,83,100
detergent_2,340,21,100
detergent_2,340,19,100
detergent_2,340,53,100
detergent_2,350,76,100
detergent_2,350,84,100
detergent_2,350,92,100
detergent_2,350,58,100
detergent_2,350,53,100
detergent_2,350,31,100
detergent_2,350,53,100
detergent_2,350,74,100
detergent_2,350,24,100
detergent_2,350,50,100
detergent_2,360,43,100
detergent_2,360,91,100
detergent_2,360,43,100
detergent_2,360,88,100
detergent_2,360,99,100
detergent_2,360,91,100
detergent_2,360,85,100
detergent_2,360,24,100
detergent_2,360,39,100
detergent_2,360,32,100
detergent_2,370,27,100
detergent_2,370,6,100
detergent_2,370,81,100
detergent_2,370,7,100
detergent_2,370,17,100
detergent_2,370,53,100
detergent_2,370,6,100
detergent_2,370,68,100
detergent_2,370,16,100
detergent_2,370,34,100
detergent_2,380,73,100
detergent_2,380,14,100
detergent_2,380,46,100
detergent_2,380,99,100
detergent_2,380,31,100
detergent_2,380,62,100
detergent_2,380,17,100
detergent_2,380,88,100
detergent_2,380,40,100
detergent_2,380,88,100
detergent_2,390,80,100
detergent_2,390,85,100
detergent_2,390,55,100
detergent_2,390,16,100
detergent_2,390,15,100
detergent_2,390,16,100
detergent_2,390,73,100
detergent_2,390,96,100
detergent_2,390,62,100
detergent_2,390,68,100
detergent_2,400,16,100
detergent_2,400,39,100
detergent_2,400,89,100
detergent_2,400,14,100
detergent_2,400,91,100
detergent_2,400,14,100
detergent_2,400,56,100
detergent_2,400,44,100
detergent_2,400,93,100
detergent_2,400,87,100
detergent_2,410,34,100
detergent_2,410,91,100
detergent_2,410,92,100
detergent_2,410,27,100
detergent_2,410,83,100
detergent_2,410,75,100
detergent_2,410,32,100
detergent_2,410,62,100
detergent_2,410,75,100
detergent_2,410,75,100
detergent_2,420,81,100
detergent_2,420,99,100
detergent_2,420,14,100
detergent_2,420,62,100
detergent_2,420,76,100
detergent_2,420,61,100
detergent_2,420,16,100
detergent_2,420,89,100
detergent_2,420,59,100
detergent_2,420,35,100
detergent_2,430,28,100
detergent_2,430,51,100
detergent_2,430,35,100
detergent_2,430,87,100
detergent_2,430,25,100
detergent_2,430,56,100
detergent_2,430,8,100
detergent_2,430,10,100
detergent_2,430,23,100
detergent_2,430,90,100
detergent_2,440,40,100
detergent_2,440,51,100
detergent_2,440,33,100
detergent_2,440,76,100
detergent_2,440,44,100
detergent_2,440,89,100
detergent_2,440,84,100
detergent_2,440,29,100
detergent_2,440,82,100
detergent_2,440,24,100
detergent_2,450,81,100
detergent_2,450,68,100
detergent_2,450,42,100
detergent_2,450,59,100
detergent_2,450,27,100
detergent_2,450,80,100
detergent_2,450,29,100
detergent_2,450,96,100
detergent_2,450,94,100
detergent_2,450,65,100
detergent_2,460,82,100
detergent_2,460,25,100
detergent_2,460,37,100
detergent_2,460,65,100
detergent_2,460,81,100
detergent_2,460,65,100
detergent_2,460,14,100
detergent_2,460,45,100
detergent_2,460,18,100
detergent_2,460,44,100
detergent_2,470,86,100
detergent_2,470,38,100
detergent_2,470,81,100
detergent_2,470,19,100
detergent_2,470,98,100
detergent_2,470,31,100
detergent_2,470,11,100
detergent_2,470,66,100
detergent_2,470,8,100
detergent_2,470,79,100
detergent_2,480,29,100
detergent_2,480,93,100
detergent_2,480,72,100
detergent_2,480,92,100
detergent_2,480,56,100
detergent_2,480,14,100
detergent_2,480,59,100
detergent_2,480,86,100
detergent_2,480,34,100
detergent_2,480,94,100
detergent_2,490,92,100
detergent_2,490,99,100
detergent_2,490,34,100
detergent_2,490,7,100
detergent_2,490,39,100
detergent_2,490,42,100
detergent_2,490,12,100
detergent_2,490,83,100
detergent_2,490,26,100
detergent_2,490,89,100
detergent_2,500,9,100
detergent_2,500,82,100
detergent_2,500,20,100
detergent_2,500,14,100
detergent_2,500,98,100
detergent_2,500,72,100
detergent_2,500,89,100
detergent_2,500,10,100
detergent_2,500,14,100
detergent_2,500,82,100
detergent_2,510,73,100
detergent_2,510,25,100
detergent_2,510,83,100
detergent_2,510,21,100
detergent_2,510,82,100
detergent_2,510,16,100
detergent_2,510,14,100
detergent_2,510,39,100
detergent_2,510,79,100
detergent_2,510,42,100
detergent_2,520,19,100
detergent_2,520,9,100
detergent_2,520,22,100
detergent_2,520,18,100
detergent_2,520,48,100
detergent_2,520,41,100
detergent_2,520,91,100
detergent_2,520,15,100
detergent_2,520,30,100
detergent_2,520,80,100
detergent_2,530,75,100
detergent_2,530,48,100
detergent_2,530,37,100
detergent_2,530,85,100
detergent_2,530,89,100
detergent_2,530,29,100
detergent_2,530,9,100
detergent_2,530,93,100
detergent_2,530,74,100
detergent_2,530,37,100
detergent_2,540,58,100
detergent_2,540,16,100
detergent_2,540,24,100
detergent_2,540,45,100
detergent_2,540,61,100
detergent_2,540,70,100
detergent_2,540,21,100
detergent_2,540,54,100
detergent_2,540,69,100
detergent_2,540,23,100
detergent_2,550,85,100
detergent_2,550,32,100
detergent_2,550,45,100
detergent_2,550,26,100
detergent_2,550,96,100
detergent_2,550,75,100
detergent_2,550,27,100
detergent_2,550,55,100
detergent_2,550,92,100
detergent_2,550,97,100
detergent_2,560,37,100
detergent_2,560,83,100
detergent_2,560,24,100
detergent_2,560,82,100
detergent_2,560,96,100
detergent_2,560,45,100
detergent_2,560,39,100
detergent_2,560,21,100
detergent_2,560,77,100
detergent_2,560,80,100
detergent_2,570,40,100
detergent_2,570,43,100
detergent_2,570,12,100
detergent_2,570,61,100
detergent_2,570,24,100
detergent_2,570,29,100
detergent_2,570,36,100
detergent_2,570,61,100
detergent_2,570,52,100
detergent_2,570,18,100
detergent_2,580,25,100
detergent_2,580,35,100
detergent_2,580,15,100
detergent_2,580,44,100
detergent_2,580,24,100
detergent_2,580,82,100
detergent_2,580,94,100
detergent_2,580,65,100
detergent_2,580,72,100
detergent_2,580,28,100
detergent_2,590,38,100
detergent_2,590,70,100
detergent_2,590,32,100
detergent_2,590,37,100
detergent_2,590,53,100
detergent_2,590,94,100
detergent_2,590,12,100
detergent_2,590,12,100
detergent_2,590,11,100
detergent_2,590,58,100
detergent_2,600,70,100
detergent_2,600,96,100
detergent_2,600,43,100
detergent_2,600,13,100
detergent_2,600,86,100
detergent_2,600,54,100
detergent_2,600,44,100
detergent_2,600,20,100
detergent_2,600,8,100
detergent_2,600,32,100
detergent_2,610,57,100
detergent_2,610,7,100
detergent_2,610,24,100
detergent_2,610,6,100
detergent_2,610,72,100
detergent_2,610,30,100
detergent_2,610,96,100
detergent_2,610,11,100
detergent_2,610,44,100
detergent_2,610,48,100
detergent_2,620,6,100
detergent_2,620,68,100
detergent_2,620,54,100
detergent_2,620,59,100
detergent_2,620,21,100
detergent_2,620,92,100
detergent_2,620,42,100
detergent_2,620,44,100
detergent_2,620,85,100
detergent_2,620,51,100
detergent_2,630,57,100
detergent_2,630,45,100
detergent_2,630,10,100
detergent_2,630,58,100
detergent_2,630,71,100
detergent_2,630,39,100
detergent_2,630,95,100
detergent_2,630,93,100
detergent_2,630,18,100
detergent_2,630,72,100
detergent_2,640,94,100
detergent_2,640,80,100
detergent_2,640,49,100
detergent_2,640,29,100
detergent_2,640,7,100
detergent_2,640,92,100
detergent_2,640,45,100
detergent_2,640,65,100
detergent_2,640,62,100
detergent_2,640,22,100
detergent_2,650,17,100
detergent_2,650,16,100
detergent_2,650,5,100
detergent_2,650,27,100
detergent_2,650,60,100
detergent_2,650,79,100
detergent_2,650,79,100
detergent_2,650,30,100
detergent_2,650,92,100
detergent_2,650,59,100
detergent_2,660,85,100
detergent_2,660,17,100
detergent_2,660,99,100
detergent_2,660,11,100
detergent_2,660,29,100
detergent_2,660,45,100
detergent_2,660,47,100
detergent_2,660,23,100
detergent_2,660,19,100
detergent_2,660,78,100
detergent_2,670,43,100
detergent_2,670,12,100
detergent_2,670,53,100
detergent_2,670,48,100
detergent_2,670,15,100
detergent_2,670,65,100
detergent_2,670,61,100
detergent_2,670,62,100
detergent_2,670,79,100
detergent_2,670,43,100
detergent_2,680,5,100
detergent_2,680,18,100
detergent_2,680,52,100
detergent_2,680,18,100
detergent_2,680,25,100
detergent_2,680,85,100
detergent_2,680,23,100
detergent_2,680,89,100
detergent_2,680,76,100
detergent_2,680,81,100
detergent_2,690,27,100
detergent_2,690,81,100
detergent_2,690,16,100
detergent_2,690,35,100
detergent_2,690,44,100
detergent_2,690,76,100
detergent_2,690,96,100
detergent_2,690,33,100
detergent_2,690,8,100
detergent_2,690,56,100
detergent_2,700,13,100
detergent_2,700,13,100
detergent_2,700,15,100
detergent_2,700,86,100
detergent_2,700,76,100
detergent_2,700,40,100
detergent_2,700,47,100
detergent_2,700,13,100
detergent_2,700,43,100
detergent_2,700,99,100
detergent_2,710,7,100
detergent_2,710,65,100
detergent_2,710,39,100
detergent_2,710,59,100
detergent_2,710,12,100
detergent_2,710,40,100
detergent_2,710,73,100
detergent_2,710,99,100
detergent_2,710,28,100
detergent_2,710,83,100
detergent_2,720,22,100
detergent_2,720,31,100
detergent_2,720,86,100
detergent_2,720,97,100
detergent_2,720,69,100
detergent_2,720,85,100
detergent_2,720,88,100
detergent_2,720,76,100
detergent_2,720,24,100
detergent_2,720,24,100
detergent_2,730,51,100
detergent_2,730,60,100
detergent_2,730,79,100
detergent_2,730,10,100
detergent_2,730,55,100
detergent_2,730,99,100
detergent_2,730,58,100
detergent_2,730,23,100
detergent_2,730,51,100
detergent_2,730,5,100
detergent_2,740,28,100
detergent_2,740,93,100
detergent_2,740,71,100
detergent_2,740,39,100
detergent_2,740,93,100
detergent_2,740,52,100
detergent_2,740,92,100
detergent_2,740,5,100
detergent_2,740,46,100
detergent_2,740,49,100
detergent_2,750,9,100
detergent_2,750,93,100
detergent_2,750,72,100
detergent_2,750,98,100
detergent_2,750,58,100
detergent_2,750,37,100
detergent_2,750,23,100
detergent_2,750,14,100
detergent_2,750,46,100
detergent_2,750,66,100
detergent_2,760,18,100
detergent_2,760,22,100
detergent_2,760,98,100
detergent_2,760,39,100
detergent_2,760,76,100
detergent_2,760,37,100
detergent_2,760,63,100
detergent_2,760,38,100
detergent_2,760,46,100
detergent_2,760,46,100
detergent_2,770,30,100
detergent_2,770,20,100
detergent_2,770,15,100
detergent_2,770,20,100
detergent_2,770,27,100
detergent_2,770,86,100
detergent_2,770,91,100
detergent_2,770,73,100
detergent_2,770,96,100
detergent_2,770,34,100
detergent_2,780,34,100
detergent_2,780,66,100
detergent_2,780,20,100
detergent_2,780,17,100
detergent_2,780,69,100
detergent_2,780,35,100
detergent_2,780,78,100
detergent_2,780,20,100
detergent_2,780,86,100
detergent_2,780,48,100
detergent_2,790,75,100
detergent_2,790,43,100
detergent_2,790,87,100
