Epoch,Answer,Prediction
shampoo_4,280,30,32
shampoo_4,280,95,73
shampoo_4,280,53,59
shampoo_4,280,81,80
shampoo_4,280,29,13
shampoo_4,290,98,62
shampoo_4,290,57,74
shampoo_4,290,46,47
shampoo_4,290,25,34
shampoo_4,290,41,41
shampoo_4,290,32,19
shampoo_4,290,96,73
shampoo_4,290,29,11
shampoo_4,290,78,88
shampoo_4,290,47,48
shampoo_4,300,68,82
shampoo_4,300,45,54
shampoo_4,300,99,66
shampoo_4,300,53,66
shampoo_4,300,41,39
shampoo_4,300,34,31
shampoo_4,300,78,72
shampoo_4,300,61,72
shampoo_4,300,76,76
shampoo_4,300,38,33
shampoo_4,310,35,14
shampoo_4,310,76,76
shampoo_4,310,89,64
shampoo_4,310,54,74
shampoo_4,310,73,79
shampoo_4,310,24,8
shampoo_4,310,77,77
shampoo_4,310,59,63
shampoo_4,310,32,13
shampoo_4,310,65,72
shampoo_4,320,97,71
shampoo_4,320,22,10
shampoo_4,320,33,22
shampoo_4,320,53,72
shampoo_4,320,60,68
shampoo_4,320,45,44
shampoo_4,320,32,22
shampoo_4,320,36,29
shampoo_4,320,24,10
shampoo_4,320,90,64
shampoo_4,330,46,52
shampoo_4,330,75,77
shampoo_4,330,72,79
shampoo_4,330,54,60
shampoo_4,330,51,70
shampoo_4,330,27,22
shampoo_4,330,82,84
shampoo_4,330,26,14
shampoo_4,330,34,23
shampoo_4,330,61,67
shampoo_4,340,75,73
shampoo_4,340,33,18
shampoo_4,340,54,57
shampoo_4,340,42,31
shampoo_4,340,75,77
shampoo_4,340,99,69
shampoo_4,340,71,85
shampoo_4,340,53,56
shampoo_4,340,98,72
shampoo_4,340,29,14
shampoo_4,350,45,43
shampoo_4,350,84,87
shampoo_4,350,58,59
shampoo_4,350,44,46
shampoo_4,350,36,28
shampoo_4,350,43,43
shampoo_4,350,72,81
shampoo_4,350,56,56
shampoo_4,350,47,55
shampoo_4,350,59,60
shampoo_4,360,82,75
shampoo_4,360,60,69
shampoo_4,360,30,36
shampoo_4,360,30,12
shampoo_4,360,23,10
shampoo_4,360,67,91
shampoo_4,360,93,75
shampoo_4,360,32,26
shampoo_4,360,46,42
shampoo_4,360,49,61
shampoo_4,370,81,72
shampoo_4,370,45,42
shampoo_4,370,41,44
shampoo_4,370,42,51
shampoo_4,370,95,77
shampoo_4,370,30,9
shampoo_4,370,88,66
shampoo_4,370,66,78
shampoo_4,370,47,42
shampoo_4,370,54,63
shampoo_4,380,90,78
shampoo_4,380,99,72
shampoo_4,380,24,13
shampoo_4,380,73,83
shampoo_4,380,68,76
shampoo_4,380,80,77
shampoo_4,380,43,48
shampoo_4,380,65,68
shampoo_4,380,28,15
shampoo_4,380,34,28
shampoo_4,390,76,80
shampoo_4,390,79,74
shampoo_4,390,62,91
shampoo_4,390,51,58
shampoo_4,390,74,82
shampoo_4,390,35,25
shampoo_4,390,64,91
shampoo_4,390,92,66
shampoo_4,390,92,76
shampoo_4,390,50,56
shampoo_4,400,96,73
shampoo_4,400,52,51
shampoo_4,400,83,87
shampoo_4,400,30,24
shampoo_4,400,69,88
shampoo_4,400,86,67
shampoo_4,400,51,52
shampoo_4,400,82,86
shampoo_4,400,83,85
shampoo_4,400,37,31
shampoo_4,410,53,55
shampoo_4,410,88,77
shampoo_4,410,51,45
shampoo_4,410,97,72
shampoo_4,410,64,70
shampoo_4,410,31,32
shampoo_4,410,28,28
shampoo_4,410,39,37
shampoo_4,410,78,83
shampoo_4,410,24,13
shampoo_4,420,23,12
shampoo_4,420,57,84
shampoo_4,420,80,90
shampoo_4,420,49,50
shampoo_4,420,72,78
shampoo_4,420,87,68
shampoo_4,420,28,28
shampoo_4,420,70,79
shampoo_4,420,55,63
shampoo_4,420,37,35
shampoo_4,430,86,68
shampoo_4,430,32,26
shampoo_4,430,45,55
shampoo_4,430,78,84
shampoo_4,430,35,31
shampoo_4,430,34,30
shampoo_4,430,43,41
shampoo_4,430,82,73
shampoo_4,430,53,70
shampoo_4,430,33,31
shampoo_4,440,56,57
shampoo_4,440,55,54
shampoo_4,440,99,72
shampoo_4,440,83,79
shampoo_4,440,25,13
shampoo_4,440,41,38
shampoo_4,440,51,66
shampoo_4,440,63,69
shampoo_4,440,28,25
shampoo_4,440,67,79
shampoo_4,450,62,69
shampoo_4,450,89,77
shampoo_4,450,63,78
shampoo_4,450,25,30
shampoo_4,450,62,69
shampoo_4,450,98,73
shampoo_4,450,81,75
shampoo_4,450,86,78
shampoo_4,450,74,78
shampoo_4,450,40,39
shampoo_4,460,27,29
shampoo_4,460,64,91
shampoo_4,460,54,65
shampoo_4,460,65,64
shampoo_4,460,62,90
shampoo_4,460,56,76
shampoo_4,460,46,56
shampoo_4,460,85,74
shampoo_4,460,81,74
shampoo_4,460,90,68
shampoo_4,470,75,82
shampoo_4,470,39,43
shampoo_4,470,60,85
shampoo_4,470,40,40
shampoo_4,470,67,74
shampoo_4,470,38,37
shampoo_4,470,86,86
shampoo_4,470,29,24
shampoo_4,470,44,53
shampoo_4,470,77,76
shampoo_4,480,87,70
shampoo_4,480,52,65
shampoo_4,480,42,40
shampoo_4,480,78,87
shampoo_4,480,99,66
shampoo_4,480,38,26
shampoo_4,480,53,61
shampoo_4,480,67,74
shampoo_4,480,44,51
shampoo_4,480,89,84
shampoo_4,490,30,35
shampoo_4,490,70,79
shampoo_4,490,61,73
shampoo_4,490,45,51
shampoo_4,490,44,50
shampoo_4,490,81,76
shampoo_4,490,84,71
shampoo_4,490,84,88
shampoo_4,490,73,86
shampoo_4,490,65,72
shampoo_4,500,88,84
shampoo_4,500,66,76
shampoo_4,500,81,76
shampoo_4,500,93,68
shampoo_4,500,79,77
shampoo_4,500,72,84
shampoo_4,500,93,76
shampoo_4,500,67,75
shampoo_4,500,31,28
shampoo_4,500,43,53
shampoo_4,510,97,80
shampoo_4,510,51,40
shampoo_4,510,92,75
shampoo_4,510,52,45
shampoo_4,510,37,32
shampoo_4,510,98,74
shampoo_4,510,77,74
shampoo_4,510,81,73
shampoo_4,510,51,59
shampoo_4,510,34,32
shampoo_4,520,47,52
shampoo_4,520,31,27
shampoo_4,520,36,35
shampoo_4,520,53,48
shampoo_4,520,96,74
shampoo_4,520,38,28
shampoo_4,520,52,64
shampoo_4,520,44,37
shampoo_4,520,40,40
shampoo_4,520,23,12
shampoo_4,530,65,70
shampoo_4,530,48,53
shampoo_4,530,83,89
shampoo_4,530,91,76
shampoo_4,530,29,21
shampoo_4,530,47,39
shampoo_4,530,84,80
shampoo_4,530,57,62
shampoo_4,530,29,22
shampoo_4,530,44,37
shampoo_4,540,77,86
shampoo_4,540,42,44
shampoo_4,540,93,69
shampoo_4,540,92,84
shampoo_4,540,50,45
shampoo_4,540,37,26
shampoo_4,540,40,44
shampoo_4,540,84,72
shampoo_4,540,76,76
shampoo_4,540,92,76
shampoo_4,550,51,47
shampoo_4,550,55,52
shampoo_4,550,68,70
shampoo_4,550,54,69
shampoo_4,550,34,27
shampoo_4,550,65,76
shampoo_4,550,88,85
shampoo_4,550,86,88
shampoo_4,550,42,48
shampoo_4,550,41,36
shampoo_4,560,30,28
shampoo_4,560,72,78
shampoo_4,560,97,69
shampoo_4,560,72,83
shampoo_4,560,65,79
shampoo_4,560,98,69
shampoo_4,560,93,84
shampoo_4,560,35,32
shampoo_4,560,22,15
shampoo_4,560,39,37
shampoo_4,570,53,60
shampoo_4,570,36,37
shampoo_4,570,73,78
shampoo_4,570,41,44
shampoo_4,570,66,76
shampoo_4,570,64,59
shampoo_4,570,39,36
shampoo_4,570,78,87
shampoo_4,570,43,38
shampoo_4,570,97,75
shampoo_4,580,81,84
shampoo_4,580,63,76
shampoo_4,580,89,80
shampoo_4,580,78,77
shampoo_4,580,63,75
shampoo_4,580,77,75
shampoo_4,580,50,61
shampoo_4,580,51,63
shampoo_4,580,38,29
shampoo_4,580,44,40
shampoo_4,590,85,89
shampoo_4,590,55,64
shampoo_4,590,49,61
shampoo_4,590,53,65
shampoo_4,590,58,71
shampoo_4,590,57,71
shampoo_4,590,46,45
shampoo_4,590,96,82
shampoo_4,590,31,31
shampoo_4,590,71,76
shampoo_4,600,63,73
shampoo_4,600,81,80
shampoo_4,600,79,89
shampoo_4,600,85,89
shampoo_4,600,53,62
shampoo_4,600,56,63
shampoo_4,600,80,73
shampoo_4,600,71,77
shampoo_4,600,73,77
shampoo_4,600,77,78
shampoo_4,610,40,39
shampoo_4,610,58,64
shampoo_4,610,96,82
shampoo_4,610,32,29
shampoo_4,610,96,80
shampoo_4,610,67,66
shampoo_4,610,99,69
shampoo_4,610,94,84
shampoo_4,610,64,90
shampoo_4,610,95,74
shampoo_4,620,93,76
shampoo_4,620,95,82
shampoo_4,620,39,36
shampoo_4,620,85,91
shampoo_4,620,28,23
shampoo_4,620,96,69
shampoo_4,620,89,80
shampoo_4,620,56,64
shampoo_4,620,96,69
shampoo_4,620,60,53
shampoo_4,630,56,73
shampoo_4,630,65,75
shampoo_4,630,59,53
shampoo_4,630,85,90
shampoo_4,630,76,76
shampoo_4,630,65,75
shampoo_4,630,33,25
shampoo_4,630,48,46
shampoo_4,630,79,91
shampoo_4,630,52,45
shampoo_4,640,86,88
shampoo_4,640,81,91
shampoo_4,640,59,53
shampoo_4,640,69,76
shampoo_4,640,82,92
shampoo_4,640,55,50
shampoo_4,640,48,55
shampoo_4,640,48,43
shampoo_4,640,95,82
shampoo_4,640,33,31
shampoo_4,650,97,75
shampoo_4,650,38,40
shampoo_4,650,85,82
shampoo_4,650,41,39
shampoo_4,650,92,69
shampoo_4,650,90,78
shampoo_4,650,93,84
shampoo_4,650,88,81
shampoo_4,650,81,73
shampoo_4,650,67,75
shampoo_4,660,90,78
shampoo_4,660,68,75
shampoo_4,660,83,91
shampoo_4,660,57,56
shampoo_4,660,98,69
shampoo_4,660,26,20
shampoo_4,660,60,60
shampoo_4,660,68,72
shampoo_4,660,29,28
shampoo_4,660,98,77
shampoo_4,670,37,32
shampoo_4,670,67,77
shampoo_4,670,50,44
shampoo_4,670,73,87
shampoo_4,670,87,86
shampoo_4,670,58,47
shampoo_4,670,82,76
shampoo_4,670,29,24
shampoo_4,670,77,85
shampoo_4,670,78,87
shampoo_4,680,66,70
shampoo_4,680,32,30
shampoo_4,680,74,75
shampoo_4,680,43,40
shampoo_4,680,60,58
shampoo_4,680,75,87
shampoo_4,680,44,48
shampoo_4,680,56,63
shampoo_4,680,35,25
shampoo_4,680,86,82
shampoo_4,690,84,91
shampoo_4,690,67,63
shampoo_4,690,26,20
shampoo_4,690,66,89
shampoo_4,690,75,76
shampoo_4,690,93,70
shampoo_4,690,71,81
shampoo_4,690,52,47
shampoo_4,690,45,51
shampoo_4,690,70,90
shampoo_4,700,67,74
shampoo_4,700,93,85
shampoo_4,700,88,69
shampoo_4,700,38,30
shampoo_4,700,25,20
shampoo_4,700,43,47
shampoo_4,700,97,79
shampoo_4,700,48,43
shampoo_4,700,53,59
shampoo_4,700,30,26
shampoo_4,710,86,87
shampoo_4,710,83,91
shampoo_4,710,52,57
shampoo_4,710,48,56
shampoo_4,710,63,61
shampoo_4,710,95,69
shampoo_4,710,74,76
shampoo_4,710,91,75
shampoo_4,710,85,81
shampoo_4,710,38,33
shampoo_4,720,80,93
shampoo_4,720,89,76
shampoo_4,720,25,15
shampoo_4,720,47,56
shampoo_4,720,48,43
shampoo_4,720,58,51
shampoo_4,720,60,70
shampoo_4,720,89,81
shampoo_4,720,90,70
shampoo_4,720,89,71
shampoo_4,730,80,79
shampoo_4,730,59,79
shampoo_4,730,40,44
shampoo_4,730,68,91
shampoo_4,730,90,87
shampoo_4,730,49,45
shampoo_4,730,52,60
shampoo_4,730,29,31
shampoo_4,730,58,48
shampoo_4,730,78,86
shampoo_4,740,79,92
shampoo_4,740,71,82
shampoo_4,740,33,26
shampoo_4,740,94,85
shampoo_4,740,60,79
shampoo_4,740,34,23
shampoo_4,740,45,54
shampoo_4,740,75,77
shampoo_4,740,41,42
shampoo_4,740,41,43
shampoo_4,750,36,36
shampoo_4,750,76,78
shampoo_4,750,45,48
shampoo_4,750,79,90
shampoo_4,750,56,50
shampoo_4,750,80,80
shampoo_4,750,38,34
shampoo_4,750,70,89
shampoo_4,750,42,43
shampoo_4,750,23,19
shampoo_4,760,38,38
shampoo_4,760,51,44
shampoo_4,760,87,72
shampoo_4,760,91,86
shampoo_4,760,75,88
shampoo_4,760,37,31
shampoo_4,760,83,73
shampoo_4,760,98,75
shampoo_4,760,98,69
shampoo_4,760,97,70
shampoo_4,770,58,65
shampoo_4,770,32,35
shampoo_4,770,95,84
shampoo_4,770,52,44
shampoo_4,770,99,75
shampoo_4,770,29,29
shampoo_4,770,80,80
shampoo_4,770,97,73
shampoo_4,770,78,82
shampoo_4,770,91,76
shampoo_4,780,46,54
shampoo_4,780,53,59
shampoo_4,780,70,89
shampoo_4,780,59,50
shampoo_4,780,89,88
shampoo_4,780,55,50
shampoo_4,780,46,47
shampoo_4,780,64,78
shampoo_4,780,39,35
shampoo_4,780,37,27
shampoo_4,790,50,57
shampoo_4,790,46,52
shampoo_4,790,97,74
shampoo_4,790,78,77
shampoo_4,790,55,50
shampoo_4,790,27,26
shampoo_4,790,83,75
shampoo_4,790,55,51
shampoo_4,790,85,73
shampoo_4,790,25,21
shampoo_4,800,60,80
shampoo_4,800,45,45
shampoo_4,800,60,69
shampoo_4,800,70,66
shampoo_4,800,79,81
shampoo_4,800,97,70
shampoo_4,800,55,66
shampoo_4,800,63,73
shampoo_4,800,63,74
shampoo_4,800,93,86
shampoo_4,810,84,93
shampoo_4,810,27,20
shampoo_4,810,68,76
shampoo_4,810,34,28
shampoo_4,810,46,56
shampoo_4,810,42,49
shampoo_4,810,80,72
shampoo_4,810,50,60
shampoo_4,810,28,22
shampoo_4,810,53,51
shampoo_4,820,96,74
shampoo_4,820,59,58
shampoo_4,820,88,71
shampoo_4,820,43,42
shampoo_4,820,77,79
shampoo_4,820,66,61
shampoo_4,820,65,88
shampoo_4,820,61,55
shampoo_4,820,58,77
shampoo_4,820,51,60
shampoo_4,830,74,87
shampoo_4,830,71,77
shampoo_4,830,46,46
shampoo_4,830,34,40
shampoo_4,830,32,27
shampoo_4,830,86,92
shampoo_4,830,57,68
shampoo_4,830,42,46
shampoo_4,830,75,77
shampoo_4,830,92,70
shampoo_4,840,63,63
shampoo_4,840,66,77
shampoo_4,840,48,49
shampoo_4,840,30,29
shampoo_4,840,52,63
shampoo_4,840,25,23
shampoo_4,840,83,89
shampoo_4,840,35,38
shampoo_4,840,52,46
shampoo_4,840,75,88
shampoo_4,850,87,83
shampoo_4,850,93,78
shampoo_4,850,77,90
shampoo_4,850,32,32
shampoo_4,850,45,55
shampoo_4,850,77,83
shampoo_4,850,28,24
shampoo_4,850,80,94
shampoo_4,850,93,77
shampoo_4,850,94,78
shampoo_4,860,82,89
shampoo_4,860,66,88
shampoo_4,860,45,48
shampoo_4,860,46,54
shampoo_4,860,27,27
shampoo_4,860,40,42
shampoo_4,860,74,88
shampoo_4,860,39,41
shampoo_4,860,28,28
shampoo_4,860,58,75
shampoo_4,870,99,76
shampoo_4,870,34,25
shampoo_4,870,76,80
shampoo_4,870,83,94
shampoo_4,870,52,59
shampoo_4,870,40,49
shampoo_4,870,31,20
shampoo_4,870,95,71
shampoo_4,870,42,42
shampoo_4,870,65,79
shampoo_4,880,48,59
shampoo_4,880,70,76
shampoo_4,880,29,18
shampoo_4,880,92,78
shampoo_4,880,35,34
shampoo_4,880,50,47
shampoo_4,880,34,22
shampoo_4,880,50,58
shampoo_4,880,44,51
shampoo_4,880,63,63
shampoo_4,890,26,21
shampoo_4,890,92,75
shampoo_4,890,30,30
shampoo_4,890,24,18
shampoo_4,890,59,66
shampoo_4,890,68,72
shampoo_4,890,56,63
shampoo_4,890,52,46
shampoo_4,890,39,33
shampoo_4,890,86,73
shampoo_4,900,51,45
shampoo_4,900,87,92
shampoo_4,900,56,65
shampoo_4,900,56,65
shampoo_4,900,72,71
shampoo_4,900,32,26
shampoo_4,900,40,37
shampoo_4,900,76,80
shampoo_4,900,34,31
shampoo_4,900,97,84
shampoo_4,910,27,15
shampoo_4,910,29,18
shampoo_4,910,37,35
shampoo_4,910,87,83
shampoo_4,910,36,40
shampoo_4,910,34,29
shampoo_4,910,61,70
shampoo_4,910,21,16
shampoo_4,910,95,70
shampoo_4,910,59,76
shampoo_4,920,68,75
shampoo_4,920,68,73
shampoo_4,920,32,22
shampoo_4,920,72,76
shampoo_4,920,36,35
shampoo_4,920,33,40
shampoo_4,920,45,50
shampoo_4,920,29,29
shampoo_4,920,95,84
shampoo_4,920,56,62
shampoo_4,930,53,49
shampoo_4,930,94,70
shampoo_4,930,39,44
shampoo_4,930,40,46
shampoo_4,930,76,89
shampoo_4,930,44,45
shampoo_4,930,79,92
shampoo_4,930,66,60
shampoo_4,930,80,82
shampoo_4,930,57,65
shampoo_4,940,36,32
shampoo_4,940,44,45
shampoo_4,940,86,74
shampoo_4,940,60,80
shampoo_4,940,78,75
shampoo_4,940,35,31
shampoo_4,940,27,26
shampoo_4,940,86,83
shampoo_4,940,55,66
shampoo_4,940,42,48
shampoo_4,950,92,70
shampoo_4,950,47,58
shampoo_4,950,45,53
shampoo_4,950,67,73
shampoo_4,950,32,37
shampoo_4,950,29,30
shampoo_4,950,45,41
shampoo_4,950,64,64
shampoo_4,950,47,56
shampoo_4,950,27,22
shampoo_4,960,90,72
shampoo_4,960,44,48
shampoo_4,960,98,74
shampoo_4,960,83,94
shampoo_4,960,55,63
shampoo_4,960,29,18
shampoo_4,960,30,21
shampoo_4,960,46,57
shampoo_4,960,97,75
shampoo_4,960,53,61
shampoo_4,970,76,82
shampoo_4,970,33,31
shampoo_4,970,64,63
shampoo_4,970,89,87
shampoo_4,970,48,42
shampoo_4,970,98,80
shampoo_4,970,61,60
shampoo_4,970,30,20
shampoo_4,970,88,83
shampoo_4,970,66,75
shampoo_4,980,54,63
shampoo_4,980,59,54
shampoo_4,980,99,71
shampoo_4,980,70,88
shampoo_4,980,36,29
shampoo_4,980,90,88
shampoo_4,980,67,63
shampoo_4,980,41,39
shampoo_4,980,91,87
shampoo_4,980,51,60
shampoo_4,990,60,68
shampoo_4,990,71,75
shampoo_4,990,35,41
shampoo_4,990,90,86
shampoo_4,990,35,23
shampoo_4,990,84,85
shampoo_4,990,96,76
shampoo_4,990,52,63
shampoo_4,990,50,42
shampoo_4,990,36,28
shampoo_4,1000,40,47
shampoo_4,1000,99,74
shampoo_4,1000,34,42
shampoo_4,1000,29,26
shampoo_4,1000,55,65
shampoo_4,1000,26,20
shampoo_4,1000,89,90
shampoo_4,1000,91,70
shampoo_4,1000,95,70
shampoo_4,1000,81,93
shampoo_5,10,46,47
shampoo_5,10,65,27
shampoo_5,10,81,6
shampoo_5,10,50,71
shampoo_5,10,40,42
shampoo_5,10,71,15
shampoo_5,10,48,64
shampoo_5,10,44,62
shampoo_5,10,27,37
shampoo_5,10,38,61
shampoo_5,20,81,11
shampoo_5,20,37,42
shampoo_5,20,80,8
shampoo_5,20,59,67
shampoo_5,20,33,51
shampoo_5,20,72,21
shampoo_5,20,58,33
shampoo_5,20,92,8
shampoo_5,20,82,11
shampoo_5,20,29,54
shampoo_5,30,75,46
shampoo_5,30,28,50
shampoo_5,30,90,12
shampoo_5,30,54,44
shampoo_5,30,64,51
shampoo_5,30,77,22
shampoo_5,30,97,8
shampoo_5,30,32,49
shampoo_5,30,57,44
shampoo_5,30,59,43
shampoo_5,40,63,35
shampoo_5,40,59,38
shampoo_5,40,93,7
shampoo_5,40,86,15
shampoo_5,40,54,58
shampoo_5,40,55,52
shampoo_5,40,82,36
shampoo_5,40,32,60
shampoo_5,40,37,62
shampoo_5,40,60,44
shampoo_5,50,99,21
shampoo_5,50,77,24
shampoo_5,50,55,75
shampoo_5,50,83,18
shampoo_5,50,52,43
shampoo_5,50,42,44
shampoo_5,50,37,40
shampoo_5,50,75,41
shampoo_5,50,81,27
shampoo_5,50,85,11
shampoo_5,60,41,61
shampoo_5,60,62,27
shampoo_5,60,67,39
shampoo_5,60,78,40
shampoo_5,60,73,44
shampoo_5,60,97,23
shampoo_5,60,86,20
shampoo_5,60,55,75
shampoo_5,60,67,33
shampoo_5,60,40,88
shampoo_5,70,80,24
shampoo_5,70,45,53
shampoo_5,70,85,19
shampoo_5,70,36,40
shampoo_5,70,98,15
shampoo_5,70,47,63
shampoo_5,70,83,42
shampoo_5,70,64,42
shampoo_5,70,99,19
shampoo_5,70,90,31
shampoo_5,80,24,34
shampoo_5,80,63,29
shampoo_5,80,60,49
shampoo_5,80,64,42
shampoo_5,80,93,33
shampoo_5,80,57,53
shampoo_5,80,26,56
shampoo_5,80,70,37
shampoo_5,80,96,19
shampoo_5,80,72,38
shampoo_5,90,27,33
shampoo_5,90,65,42
shampoo_5,90,70,38
shampoo_5,90,84,24
shampoo_5,90,32,54
shampoo_5,90,52,57
shampoo_5,90,41,37
shampoo_5,90,50,42
shampoo_5,90,76,36
shampoo_5,90,77,43
shampoo_5,100,69,39
shampoo_5,100,81,37
shampoo_5,100,43,56
shampoo_5,100,78,44
shampoo_5,100,99,39
shampoo_5,100,36,65
shampoo_5,100,53,44
shampoo_5,100,70,48
shampoo_5,100,77,32
shampoo_5,100,88,28
shampoo_5,110,34,28
shampoo_5,110,64,60
shampoo_5,110,44,54
shampoo_5,110,78,38
shampoo_5,110,70,47
shampoo_5,110,59,44
shampoo_5,110,65,60
shampoo_5,110,48,50
shampoo_5,110,38,64
shampoo_5,110,58,63
shampoo_5,120,98,31
shampoo_5,120,55,67
shampoo_5,120,62,36
shampoo_5,120,78,52
shampoo_5,120,55,49
shampoo_5,120,80,41
shampoo_5,120,65,64
shampoo_5,120,27,61
shampoo_5,120,39,58
shampoo_5,120,51,58
shampoo_5,130,41,28
shampoo_5,130,31,64
shampoo_5,130,64,65
shampoo_5,130,73,61
shampoo_5,130,21,28
shampoo_5,130,89,51
shampoo_5,130,35,64
shampoo_5,130,67,70
shampoo_5,130,71,48
shampoo_5,130,31,28
shampoo_5,140,88,38
shampoo_5,140,29,67
shampoo_5,140,68,72
shampoo_5,140,82,44
shampoo_5,140,29,22
shampoo_5,140,94,54
shampoo_5,140,68,52
shampoo_5,140,91,65
shampoo_5,140,93,33
shampoo_5,140,93,33
shampoo_5,150,97,56
shampoo_5,150,72,65
shampoo_5,150,88,64
shampoo_5,150,93,68
shampoo_5,150,37,100
shampoo_5,150,38,26
shampoo_5,150,92,69
shampoo_5,150,47,39
shampoo_5,150,38,29
shampoo_5,150,50,41
shampoo_5,160,84,70
shampoo_5,160,59,57
shampoo_5,160,59,49
shampoo_5,160,81,69
shampoo_5,160,24,16
shampoo_5,160,34,52
shampoo_5,160,53,52
shampoo_5,160,97,60
shampoo_5,160,26,33
shampoo_5,160,56,80
shampoo_5,170,72,69
shampoo_5,170,91,63
shampoo_5,170,28,19
shampoo_5,170,59,49
shampoo_5,170,89,69
shampoo_5,170,48,34
shampoo_5,170,51,67
shampoo_5,170,79,61
shampoo_5,170,79,61
shampoo_5,170,46,38
shampoo_5,180,94,46
shampoo_5,180,69,83
shampoo_5,180,26,14
shampoo_5,180,53,67
shampoo_5,180,30,6
shampoo_5,180,47,17
shampoo_5,180,97,51
shampoo_5,180,66,87
shampoo_5,180,74,72
shampoo_5,180,33,12
shampoo_5,190,89,70
shampoo_5,190,42,15
shampoo_5,190,62,89
shampoo_5,190,37,44
shampoo_5,190,98,52
shampoo_5,190,46,38
shampoo_5,190,84,63
shampoo_5,190,43,74
shampoo_5,190,27,20
shampoo_5,190,40,12
shampoo_5,200,74,74
shampoo_5,200,94,69
shampoo_5,200,96,70
shampoo_5,200,33,19
shampoo_5,200,30,11
shampoo_5,200,59,82
shampoo_5,200,99,65
shampoo_5,200,50,47
shampoo_5,200,57,56
shampoo_5,200,62,76
shampoo_5,210,40,57
shampoo_5,210,73,78
shampoo_5,210,39,15
shampoo_5,210,41,51
shampoo_5,210,59,71
shampoo_5,210,84,59
shampoo_5,210,95,66
shampoo_5,210,99,57
shampoo_5,210,78,77
shampoo_5,210,95,56
shampoo_5,220,96,59
shampoo_5,220,96,70
shampoo_5,220,36,25
shampoo_5,220,87,74
shampoo_5,220,43,53
shampoo_5,220,97,59
shampoo_5,220,68,51
shampoo_5,220,54,81
shampoo_5,220,99,61
shampoo_5,220,57,79
shampoo_5,230,71,79
shampoo_5,230,39,14
shampoo_5,230,82,65
shampoo_5,230,26,15
shampoo_5,230,61,55
shampoo_5,230,51,53
shampoo_5,230,45,50
shampoo_5,230,88,70
shampoo_5,230,39,37
shampoo_5,230,47,63
shampoo_5,240,42,28
shampoo_5,240,74,78
shampoo_5,240,60,78
shampoo_5,240,66,60
shampoo_5,240,95,61
shampoo_5,240,62,94
shampoo_5,240,91,63
shampoo_5,240,98,73
shampoo_5,240,59,59
shampoo_5,240,26,31
shampoo_5,250,28,14
shampoo_5,250,52,72
shampoo_5,250,34,18
shampoo_5,250,24,8
shampoo_5,250,35,22
shampoo_5,250,93,72
shampoo_5,250,38,47
shampoo_5,250,80,72
shampoo_5,250,37,43
shampoo_5,250,92,78
shampoo_5,260,77,80
shampoo_5,260,67,89
shampoo_5,260,34,36
shampoo_5,260,81,69
shampoo_5,260,55,84
shampoo_5,260,37,35
shampoo_5,260,78,73
shampoo_5,260,60,68
shampoo_5,260,77,74
shampoo_5,260,52,72
shampoo_5,270,76,79
shampoo_5,270,85,73
shampoo_5,270,29,9
shampoo_5,270,47,59
shampoo_5,270,32,13
shampoo_5,270,60,66
shampoo_5,270,58,64
shampoo_5,270,47,39
shampoo_5,270,22,8
shampoo_5,270,79,77
shampoo_5,280,75,80
shampoo_5,280,28,23
shampoo_5,280,58,75
shampoo_5,280,49,63
shampoo_5,280,88,82
shampoo_5,280,53,55
shampoo_5,280,77,74
shampoo_5,280,74,76
shampoo_5,280,73,76
shampoo_5,280,57,66
shampoo_5,290,32,14
shampoo_5,290,95,74
shampoo_5,290,33,12
shampoo_5,290,61,93
shampoo_5,290,80,71
shampoo_5,290,43,36
shampoo_5,290,51,56
shampoo_5,290,62,67
shampoo_5,290,35,37
shampoo_5,290,95,64
shampoo_5,300,85,67
shampoo_5,300,71,82
shampoo_5,300,43,37
shampoo_5,300,49,58
shampoo_5,300,64,75
shampoo_5,300,91,79
shampoo_5,300,68,88
shampoo_5,300,67,92
shampoo_5,300,55,59
shampoo_5,300,75,72
shampoo_5,310,97,76
shampoo_5,310,69,90
shampoo_5,310,56,87
shampoo_5,310,82,83
shampoo_5,310,35,41
shampoo_5,310,55,83
shampoo_5,310,59,91
shampoo_5,310,39,43
shampoo_5,310,54,56
shampoo_5,310,95,74
shampoo_5,320,38,36
shampoo_5,320,32,29
shampoo_5,320,83,83
shampoo_5,320,30,17
shampoo_5,320,23,5
shampoo_5,320,80,83
shampoo_5,320,88,74
shampoo_5,320,74,82
shampoo_5,320,75,80
shampoo_5,320,82,77
shampoo_5,330,41,42
shampoo_5,330,65,74
shampoo_5,330,56,89
shampoo_5,330,73,83
shampoo_5,330,48,61
shampoo_5,330,31,28
shampoo_5,330,53,55
shampoo_5,330,34,23
shampoo_5,330,97,73
shampoo_5,330,26,12
shampoo_5,340,68,90
shampoo_5,340,58,61
shampoo_5,340,73,81
shampoo_5,340,34,25
shampoo_5,340,47,42
shampoo_5,340,61,65
shampoo_5,340,49,55
shampoo_5,340,34,22
shampoo_5,340,89,80
shampoo_5,340,92,79
shampoo_5,350,40,22
shampoo_5,350,61,74
shampoo_5,350,56,60
shampoo_5,350,37,26
shampoo_5,350,58,58
shampoo_5,350,88,75
shampoo_5,350,75,74
shampoo_5,350,95,74
shampoo_5,350,59,72
shampoo_5,350,49,45
