,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
460,7554084304,106673615980,0.4690466523170471,1.2670164108276367,-17.08623695373535,-58.24439239501953,-28.036245346069336,1,5.3236083984375,1,-46.31005096435547,-129.14532470703125,459.8645629882813,0.6338770985603333,0.8737437129020691,0.1597886383533477,1,0.5193131566047668,1.3880828619003296,10.660866737365724,-93.56851959228516,-40.89313125610352,1,5.587661743164063,1,17.500104904174805,-128.04502868652344,461.4333190917969,0.449273943901062,0.8692970275878906,0.158378779888153,1
463,7554134224,106673665899,0.4756136536598205,1.274748682975769,-13.461241722106934,-60.50050735473633,-28.85739517211914,1,5.3072662353515625,1,-46.542747497558594,-130.00294494628906,459.9482727050781,0.6345263719558716,0.876158595085144,0.160456970334053,1,0.5172565579414368,1.3946306705474854,9.525639533996582,-95.47894287109376,-41.58853530883789,1,5.5804290771484375,1,17.239152908325195,-128.86692810058594,461.5982055664063,0.4500447809696197,0.8715360164642334,0.1591178625822067,1
466,7554184144,106673715817,0.4853644669055938,1.2855645418167114,-8.07879638671875,-63.65630722045898,-30.00599670410156,1,5.239517211914063,1,-46.6724967956543,-130.53823852539062,459.6712036132813,0.634983479976654,0.8779362440109253,0.1602420061826706,1,0.5095871090888977,1.3815674781799316,5.292083740234375,-91.66748809814452,-40.20125198364258,1,5.552276611328125,1,17.026737213134766,-129.52133178710938,461.485595703125,0.4506455957889557,0.8735151290893555,0.1592385321855545,1
469,7554234064,106673765736,0.3298032879829407,1.2810485363006592,-93.94857025146484,-62.33857727050781,-29.526412963867188,1,5.175933837890625,1,-47.70021057128906,-131.84616088867188,461.093017578125,0.6375346183776855,0.8805473446846008,0.1638786047697067,1,0.3610640168190002,1.3048168420791626,-76.69266510009766,-69.27359008789062,-32.05055236816406,1,5.5825958251953125,1,16.263469696044922,-130.72726440429688,463.13763427734375,0.4530154168605804,0.8756492733955383,0.1630173325538635,1
472,7554283984,106673815655,0.3319582045078277,1.2896664142608645,-92.75908660888672,-64.85304260253906,-30.441585540771484,1,5.2147216796875,1,-48.080116271972656,-132.06597900390625,461.5111999511719,0.6385059952735901,0.8808366060256958,0.1648745089769363,1,0.3532056212425232,1.3325073719024658,-81.03048706054688,-77.35298156738281,-34.99120330810547,1,5.5125885009765625,1,15.596535682678224,-130.9172821044922,463.3700256347656,0.454955518245697,0.8760068416595459,0.1635234355926513,1
473,7554301144,106673832814,0.3354542553424835,1.2949552536010742,-90.82925415039062,-66.39623260498047,-31.00324249267578,1,5.2049102783203125,1,-48.197845458984375,-132.1652374267578,461.68743896484375,0.6387925744056702,0.8809773921966553,0.1652895510196685,1,0.3488920032978058,1.2971608638763428,-83.41161346435547,-67.03975677490234,-31.237499237060547,1,5.556411743164063,1,15.526378631591797,-131.0041961669922,463.5520935058594,0.4551746249198913,0.8761087656021118,0.1639163792133331,1
475,7554333904,106673865573,0.3248762190341949,1.2700014114379885,-96.6683120727539,-59.11534881591797,-28.35324478149414,1,5.125274658203125,1,-48.884315490722656,-132.51036071777344,462.33782958984375,0.6405742168426514,0.8814351558685303,0.1668607741594314,1,0.3484379947185516,1.3173539638519287,-83.66223907470703,-72.93159484863281,-33.38196563720703,1,5.48480224609375,1,14.674960136413574,-131.41412353515625,464.3009338378906,0.4576884806156158,0.8766775131225586,0.1655265539884567,1
478,7554383824,106673915492,0.3247650861740112,1.2676081657409668,-96.72967529296876,-58.41707992553711,-28.099077224731445,1,5.0599517822265625,1,-50.06105422973633,-133.7227325439453,462.4446411132813,0.6439301371574402,0.8848381042480469,0.1679729670286178,1,0.3415572345256805,1.3244086503982544,-87.46041870117188,-74.99000549316406,-34.13115692138672,1,5.460861206054688,1,13.296051025390623,-132.4991455078125,464.6535034179688,0.4616721570491791,0.8795010447502136,0.166717529296875,1
482,7554450982,106673982648,0.3308570683002472,1.2774958610534668,-93.36686706542967,-61.302005767822266,-29.149154663085938,1,5.067794799804688,1,-51.75696563720703,-135.17918395996094,462.8912353515625,0.6486698389053345,0.888656497001648,0.1699906587600708,1,0.3217789232730865,1.1256953477859497,-98.37801361083984,-17.010498046875,-13.028332710266112,1,5.352447509765625,1,11.103652000427246,-133.93772888183594,465.4321899414063,0.4680085182189941,0.8829815983772278,0.1688957512378692,1
487,7554533584,106674065247,0.6250558495521545,0.6278665661811829,69.0308609008789,128.2432861328125,39.83972930908203,1,5.085464477539063,1,-53.0619010925293,-133.7765350341797,463.8193664550781,0.6521183848381042,0.8838512897491455,0.1712674498558044,1,0.7008350491523743,0.7291224598884583,110.86092376708984,98.69943237304688,29.08660697937012,1,5.38092041015625,1,10.11943817138672,-132.33033752441406,466.22747802734375,0.4708738029003143,0.8777369260787964,0.1694984138011932,1
490,7554583504,106674115166,0.7310084104537964,0.3461196720600128,127.5166473388672,210.4499053955078,69.76044464111328,1,5.310333251953125,1,-52.857452392578125,-133.46307373046875,468.9324645996094,0.6498767137527466,0.8787733912467957,0.1808240413665771,1,0.830779492855072,0.4320427477359772,182.5902862548828,185.3797149658203,60.63567352294922,1,5.488327026367188,1,10.764620780944824,-132.16416931152344,471.4337158203125,0.4693706035614013,0.8730936050415039,0.1794549524784088,1
493,7554633424,106674165085,0.761168360710144,0.3349154591560364,144.16494750976562,213.71896362304688,70.9503402709961,1,5.472427368164063,1,-52.50770568847656,-135.88694763183594,479.6311340332031,0.6455575227737427,0.8770490288734436,0.2025335133075714,1,0.823543131351471,0.3370308876037597,178.59579467773438,213.10177612304688,70.7256851196289,1,5.8033599853515625,1,12.495855331420898,-134.94798278808594,481.9342346191406,0.4652495384216308,0.8726515769958496,0.2012546360492706,1
496,7554683344,106674215003,0.7690834999084473,0.3440497815608978,148.53408813476562,211.0538330078125,69.98030090332031,1,5.540695190429688,1,-50.510623931884766,-137.2792205810547,485.69085693359375,0.6382632851600647,0.8761591911315918,0.2144801616668701,1,0.8441996574401855,0.3378183245658874,189.99822998046875,212.87203979492188,70.64202880859375,1,5.77130126953125,1,15.13962745666504,-137.15940856933594,487.6143493652344,0.4584317803382873,0.8743472695350647,0.2135278284549713,1
499,7554733264,106674264921,0.7806493043899536,0.3366053998470306,154.91842651367188,213.22592163085935,70.77083587646484,1,5.57904052734375,1,-48.044883728027344,-137.24563598632812,489.9173583984375,0.6303664445877075,0.8728208541870117,0.2220835536718368,1,0.8447746634483337,0.3301859498023987,190.31561279296875,215.09898376464844,71.45256042480469,1,5.793991088867188,1,17.86017608642578,-137.7938232421875,491.4143371582031,0.4513793885707855,0.8731698989868164,0.2213602364063263,1
500,7554750397,106674282054,0.7847690582275391,0.3388916552066803,157.1925506591797,212.558837890625,70.52804565429688,1,5.5833740234375,1,-47.671993255615234,-137.0924530029297,490.7265625,0.629139244556427,0.8717901110649109,0.2234833389520645,1,0.8367225527763367,0.3386407792568207,185.870849609375,212.63206481933597,70.55470275878906,1,5.862823486328125,1,18.12858009338379,-137.8627471923828,492.1013793945313,0.4507206380367279,0.872835099697113,0.2227385938167572,1
502,7554783184,106674314839,0.7956141233444214,0.3302797675132751,163.1790008544922,215.0715789794922,71.44264221191406,1,5.6126251220703125,1,-45.9615364074707,-138.24119567871094,494.24310302734375,0.6236103773117065,0.8722381591796875,0.2305325865745544,1,0.8465530872344971,0.3137687742710113,191.29730224609372,219.8890686035156,73.19600677490234,1,5.833755493164063,1,20.30314445495605,-139.94140625,495.82623291015625,0.4452489912509918,0.8756151795387268,0.2311924993991851,1
505,7554833104,106674364758,0.7533753514289856,0.3129849433898926,139.86325073242188,220.1177520751953,73.27928161621094,1,5.6071624755859375,1,-44.79636001586914,-140.00489807128906,496.5029296875,0.6199216842651367,0.8752732276916504,0.2356124222278595,1,0.7941287159919739,0.2949796617031097,162.3590545654297,225.37124633789065,75.19139862060547,1,5.889068603515625,1,21.6596622467041,-141.85301208496094,497.454345703125,0.4417961835861206,0.8795022964477539,0.2354752123355865,1
508,7554883024,106674414676,0.7549452185630798,0.3048156797885895,140.7297821044922,222.5013427734375,74.14683532714844,1,5.60357666015625,1,-43.6811637878418,-138.85337829589844,498.15771484375,0.6165415644645691,0.8709478378295898,0.2379776537418365,1,0.7767635583877563,0.2438514828681945,152.77349853515625,240.2891845703125,80.62106323242188,1,5.8035888671875,1,22.866382598876957,-140.93612670898438,499.8677368164063,0.4388614594936371,0.8752263784408569,0.2397185117006302,1
511,7554932944,106674464594,0.7546821236610413,0.3048515021800995,140.58456420898438,222.49087524414065,74.14305114746094,1,5.605026245117188,1,-42.536598205566406,-140.7334747314453,498.9859008789063,0.6132932901382446,0.8753491044044495,0.2403887957334518,1,0.7925208210945129,0.2661061882972717,161.47149658203125,233.79579162597656,78.25770568847656,1,5.833526611328125,1,24.128463745117188,-142.67193603515625,500.6424865722656,0.4355987906455993,0.879262387752533,0.2422674596309662,1
514,7554982864,106674514513,0.75350022315979,0.3158959150314331,139.93212890625,219.2684326171875,72.97013092041016,1,5.6523284912109375,1,-41.43989944458008,-139.9462890625,501.5321960449219,0.6098051071166992,0.8713522553443909,0.2446755319833755,1,0.8056948184967041,0.2901778817176819,168.74354553222656,226.77230834960935,75.70134735107422,1,5.8514251708984375,1,25.37032890319824,-141.91607666015625,503.1513977050781,0.4326321184635162,0.8753697276115417,0.2467954158782959,1
517,7555032784,106674564431,0.7583212852478027,0.299587607383728,142.59336853027344,224.02674865722656,74.70207214355469,1,5.70263671875,1,-40.35700988769531,-141.16978454589844,504.0309753417969,0.6063986420631409,0.8727425932884216,0.2499615550041198,1,0.807719886302948,0.2770382165908813,169.8614044189453,230.6060943603516,77.09676361083984,1,5.8885345458984375,1,26.661937713623047,-143.28564453125,505.5228576660156,0.4295447766780853,0.8772153854370117,0.2522262036800384,1
518,7555049999,106674581646,0.7595329880714417,0.2963379323482513,143.26219177246094,224.9749298095703,75.04716491699219,1,5.7045440673828125,1,-40.2392578125,-140.98870849609375,504.5360107421875,0.605981171131134,0.8718913197517395,0.2508160471916199,1,0.7922620177268982,0.241299107670784,161.32862854003906,241.03387451171875,80.89214324951172,1,5.8771514892578125,1,26.743911743164062,-143.16851806640625,505.8141784667969,0.4293694198131561,0.8766896724700928,0.2527307271957397,1
520,7555082704,106674614349,0.7596321105957031,0.2986011207103729,143.31690979003906,224.3145904541016,74.8067855834961,1,5.750396728515625,1,-39.83924102783203,-139.35873413085938,506.6567687988281,0.604485273361206,0.8660497665405273,0.2539622783660888,1,0.8039708137512207,0.2671670913696289,167.7918701171875,233.4862518310547,78.14498901367188,1,5.92529296875,1,27.296951293945312,-141.7596435546875,508.0462646484375,0.4282291829586029,0.8713409304618835,0.2563180029392242,1
523,7555132624,106674664268,0.7598019242286682,0.29694864153862,143.41067504882812,224.7967834472656,74.98230743408203,1,5.805923461914063,1,-39.96472930908203,-139.06936645507812,507.9102783203125,0.6045558452606201,0.8643870949745178,0.2562392652034759,1,0.8046017289161682,0.2721723318099975,168.14015197753906,232.0258636474609,77.61346435546875,1,5.929840087890625,1,27.25844955444336,-141.65533447265625,509.3314208984375,0.4285103678703308,0.870130717754364,0.2587308287620544,1
524,7555149812,106674681455,0.7563241720199585,0.3004444539546966,141.49095153808594,223.7767791748047,74.61104583740234,1,5.807586669921875,1,-40.06185531616211,-138.9300994873047,507.9779052734375,0.6047964692115784,0.8639734387397766,0.2563106715679168,1,0.7880668044090271,0.235749065876007,159.0128631591797,242.6532440185547,81.48151397705078,1,5.9249114990234375,1,27.20830726623535,-141.5586395263672,509.435302734375,0.4286559522151947,0.8698024153709412,0.2588739097118377,1
526,7555182544,106674714186,0.7634104490280151,0.294826328754425,145.4025115966797,225.416015625,75.2076644897461,1,5.8513946533203125,1,-40.76571273803711,-137.79689025878906,508.7042846679688,0.6064890027046204,0.8604870438575745,0.2572225332260132,1,0.8033450245857239,0.2755056917667389,167.44644165039062,231.0532684326172,77.25949096679688,1,5.9667816162109375,1,26.623050689697266,-140.2304229736328,510.3896484375,0.4303159117698669,0.8656451106071472,0.2599451839923858,1
527,7555199681,106674731323,0.762397050857544,0.2903605699539184,144.8432159423828,226.71896362304688,75.6819076538086,1,5.863540649414063,1,-40.949668884277344,-137.6739044189453,508.9296875,0.6069231033325195,0.8600054383277893,0.2576207220554352,1,0.7878991961479187,0.2374976724386215,158.9203643798828,242.1430206298828,81.29582214355469,1,5.973114013671875,1,26.5476016998291,-140.1745147705078,510.5622253417969,0.430536150932312,0.8653756380081177,0.2602404654026031,1
529,7555232464,106674764104,0.7640931606292725,0.2866025269031524,145.7794647216797,227.8155059814453,76.08103942871094,1,5.9181671142578125,1,-42.00133895874024,-137.9614715576172,509.9677429199219,0.6094511151313782,0.8600232005119324,0.2599332332611084,1,0.8082544803619385,0.2600879371166229,170.15646362304688,235.55177307128903,78.89681243896484,1,6.02154541015625,1,25.718645095825195,-140.40060424804688,511.7614440917969,0.4328554272651672,0.8651072978973389,0.2625885009765625,1
530,7555249551,106674781190,0.7684390544891357,0.2812646031379699,148.17840576171875,229.3729705810547,76.64791870117188,1,5.9308929443359375,1,-42.23419189453125,-138.00904846191406,510.1419677734375,0.6100214719772339,0.8600242733955383,0.2603302001953125,1,0.7954558730125427,0.231961190700531,163.0916290283203,243.7584228515625,81.8837890625,1,6.0482330322265625,1,25.61988067626953,-140.38424682617188,511.9132690429688,0.4331322014331817,0.864956259727478,0.2628628015518188,1
532,7555282384,106674814022,0.7643084526062012,0.2753558754920959,145.89828491210938,231.09698486328125,77.27539825439453,1,5.9736175537109375,1,-43.26482391357422,-137.35321044921875,510.6730651855469,0.6125943064689636,0.8579394817352295,0.2611781060695648,1,0.8226958513259888,0.2654697000980377,178.12808227539062,233.9814910888672,78.32533264160156,1,6.0579833984375,1,24.66486549377441,-139.48069763183594,512.5822143554688,0.4357001781463623,0.8621323704719543,0.2635859251022339,1
533,7555299419,106674831056,0.7655941247940063,0.2794728577136993,146.6079864501953,229.895751953125,76.83817291259766,1,5.98333740234375,1,-43.49797058105469,-137.1825714111328,510.8673095703125,0.6131591200828552,0.857358455657959,0.2615018188953399,1,0.8069851398468018,0.2346902340650558,169.45578002929688,242.96214294433597,81.59400939941406,1,6.09527587890625,1,24.56769561767578,-139.38436889648438,512.7857055664062,0.4359779357910156,0.8617385029792786,0.2639186978340149,1
535,7555332304,106674863941,0.765936017036438,0.2704917192459106,146.7967071533203,232.5162048339844,77.79196166992188,1,6.027359008789063,1,-44.59527969360352,-137.09107971191406,511.83392333984375,0.6157999038696289,0.8564450740814209,0.2634974420070648,1,0.8193311095237732,0.2585831582546234,176.27078247070312,235.99082946777344,79.05664825439453,1,6.0935821533203125,1,23.67132377624512,-139.13409423828125,513.9248046875,0.4384419620037079,0.8602876663208008,0.2659030854701996,1
538,7555382224,106674913858,0.7682470679283142,0.2732778787612915,148.0724334716797,231.7032928466797,77.49604797363281,1,6.056365966796875,1,-45.60727691650391,-136.81394958496094,511.9653625488281,0.6184023022651672,0.8556327819824219,0.2637792825698852,1,0.8167895078659058,0.2433983236551284,174.86781311035156,240.42138671875,80.66920471191406,1,6.122222900390625,1,22.807025909423828,-138.7980194091797,514.154052734375,0.4407077729701996,0.8592565059661865,0.2660945951938629,1
541,7555432144,106674963776,0.77016681432724,0.273034930229187,149.132080078125,231.7741851806641,77.5218734741211,1,6.074996948242188,1,-46.43942642211914,-136.07984924316406,512.7680053710938,0.6203776597976685,0.853169322013855,0.2650922834873199,1,0.8213897347450256,0.2521685659885406,177.4071807861328,237.8624420166016,79.73784637451172,1,6.131362915039063,1,22.09730529785156,-138.29638671875,514.9957885742188,0.4426394701004028,0.8573719263076782,0.267398327589035,1
544,7555482064,106675013695,0.7748199105262756,0.275437593460083,151.70057678222656,231.0731201171875,77.26670837402344,1,6.095794677734375,1,-47.09270858764648,-135.9786376953125,513.3446044921875,0.6219368577003479,0.8525097966194153,0.2662656307220459,1,0.8383302688598633,0.2589057385921478,186.75831604003903,235.896728515625,79.02232360839844,1,6.1297760009765625,1,21.46828842163086,-138.16542053222656,515.5988159179688,0.4443308413028717,0.856615424156189,0.2684431076049804,1
547,7555531984,106675063612,0.7697573900222778,0.27220219373703,148.90609741210938,232.0171356201172,77.61029815673828,1,6.10186767578125,1,-47.78764343261719,-134.52992248535156,513.2190551757812,0.6237698793411255,0.8488371968269348,0.2654122412204742,1,0.8328191041946411,0.2668551206588745,183.71615600585935,233.5772857666016,78.17809295654297,1,6.1414947509765625,1,20.70790100097656,-136.39541625976562,515.7216186523438,0.4463074207305908,0.8519601821899414,0.2677103281021118,1
550,7555581904,106675113531,0.7747146487236023,0.2594386041164398,151.6425018310547,235.74124145507807,78.96574401855469,1,6.1208038330078125,1,-48.32058334350586,-134.02125549316406,513.4269409179688,0.6251019239425659,0.8473765254020691,0.2656524777412414,1,0.8449453115463257,0.2636695802211761,190.4098052978516,234.5067443847656,78.51641845703125,1,6.1503753662109375,1,20.30451774597168,-135.34432983398438,516.0995483398438,0.4473873972892761,0.8489903211593628,0.2678747475147247,1
553,7555631824,106675163448,0.7749401330947876,0.2535442411899566,151.76695251464844,237.4610748291016,79.59170532226562,1,6.144088745117188,1,-48.07681655883789,-132.33255004882812,514.0953979492188,0.6243075132369995,0.8425504565238953,0.2660532295703888,1,0.837583601474762,0.2605166435241699,186.3461456298828,235.4266662597656,78.85130310058594,1,6.173629760742188,1,20.75579833984375,-133.2971954345703,516.6188354492188,0.4462768137454986,0.84336256980896,0.2678838968276977,1
556,7555681744,106675213367,0.7807682156562805,0.2637615203857422,154.9840850830078,234.47991943359372,78.5066909790039,1,6.1453399658203125,1,-47.025691986083984,-131.7381134033203,514.3243408203125,0.6215305924415588,0.8408587574958801,0.2660129368305206,1,0.8445461988449097,0.2586252689361572,190.1894989013672,235.97854614257807,79.0521469116211,1,6.173309326171875,1,21.9168643951416,-132.69036865234375,516.6731567382812,0.4432899951934814,0.8417624235153198,0.2677794098854065,1
559,7555731664,106675263285,0.7842326760292053,0.2659624814987182,156.896484375,233.83773803710935,78.27293395996094,1,6.1602630615234375,1,-45.65300369262695,-130.62152099609375,515.3706665039062,0.6177366375923157,0.8372812271118164,0.2672452330589294,1,0.8291105628013611,0.2557077407836914,181.6690368652344,236.82981872558597,79.36194610595703,1,6.192352294921875,1,23.41833877563477,-131.70590209960938,517.2999267578125,0.4394933581352234,0.8388139009475708,0.2686329483985901,1
562,7555781584,106675313202,0.7809371948242188,0.2737602591514587,155.07730102539062,231.56256103515625,77.44483184814453,1,6.1451568603515625,1,-44.257354736328125,-130.03155517578125,515.1227416992188,0.6141855716705322,0.8359185457229614,0.2662426829338074,1,0.8333587050437927,0.2569367289543152,184.01397705078125,236.47120666503903,79.23149871826172,1,6.1856689453125,1,24.744050979614254,-131.252685546875,516.7532348632812,0.4360133409500122,0.8380047678947449,0.2674708366394043,1
565,7555831504,106675363120,0.7833746671676636,0.2705062627792358,156.4228057861328,232.51194763183597,77.79039764404297,1,6.14556884765625,1,-43.191871643066406,-129.2850341796875,515.4462280273438,0.6113610863685608,0.833778977394104,0.2663300633430481,1,0.8380901217460632,0.2555529475212097,186.62576293945312,236.87496948242188,79.37843322753906,1,6.207321166992188,1,25.83201026916504,-130.4437255859375,516.9698486328125,0.433237612247467,0.8357792496681213,0.2675966918468475,1
568,7555881424,106675413038,0.7832104563713074,0.2595579624176025,156.3321990966797,235.70639038085935,78.95309448242188,1,6.170379638671875,1,-42.42056655883789,-129.38145446777344,516.276123046875,0.6091923117637634,0.833490788936615,0.2678577899932861,1,0.8382037878036499,0.2490278631448745,186.68849182128903,238.77883911132807,80.07132720947266,1,6.217559814453125,1,26.82038688659668,-130.464599609375,517.6969604492188,0.4307887852191925,0.8353610038757324,0.2691126763820648,1
571,7555931344,106675462956,0.783515214920044,0.2656049132347107,156.50039672851562,233.94204711914065,78.31090545654297,1,6.146255493164063,1,-41.83552932739258,-129.3048095703125,516.379150390625,0.6076618432998657,0.8332265615463257,0.2679276168346405,1,0.8393598198890686,0.2467091381549835,187.3266448974609,239.4553680419922,80.31761169433594,1,6.259033203125,1,27.55650520324707,-130.2698516845703,517.7780151367188,0.4289064109325409,0.8348075747489929,0.2692494988441467,1
574,7555981264,106675512874,0.7919492721557617,0.2537464499473572,161.15602111816406,237.40203857421875,79.57028198242188,1,6.225860595703125,1,-41.712890625,-129.9759063720703,516.2056274414062,0.6073817014694214,0.8350698351860046,0.2678987979888916,1,0.8370052576065063,0.241442397236824,186.02691650390625,240.9920654296875,80.87694549560547,1,6.2763519287109375,1,28.009552001953125,-130.90542602539062,517.5211181640625,0.4277054965496063,0.8366093039512634,0.2691096067428589,1
577,7556031184,106675562792,0.7982935905456543,0.2505625188350677,164.65806579589844,238.3310394287109,79.90837097167969,1,6.2606964111328125,1,-42.08235549926758,-131.09336853027344,516.4261474609375,0.6082884669303894,0.8378081321716309,0.2689290642738342,1,0.854718804359436,0.2326163351535797,195.8048095703125,243.56727600097656,81.81421661376953,1,6.33026123046875,1,27.923023223876957,-131.88308715820312,517.8495483398438,0.4279736876487732,0.8389096856117249,0.2702167928218841,1
580,7556081104,106675612709,0.7997966408729553,0.2542746365070343,165.48779296875,237.24794006347656,79.51416015625,1,6.2763671875,1,-42.992164611816406,-133.19400024414062,516.3228759765625,0.6106566190719604,0.8432933688163757,0.2699127197265625,1,0.8443856239318848,0.2331511080265045,190.1008758544922,243.4112548828125,81.75743103027344,1,6.352935791015625,1,27.29945373535156,-133.82260131835938,517.9415283203125,0.4295896589756012,0.8438360095024109,0.2712929546833038,1
583,7556131024,106675662627,0.7712340950965881,0.2360710501670837,149.72120666503906,242.55929565429688,81.44732666015625,1,6.276412963867188,1,-44.248531341552734,-135.0659942626953,515.8818359375,0.6139944195747375,0.848419189453125,0.2702051997184753,1,0.8393092155456543,0.2478639036417007,187.2987060546875,239.1184539794922,80.19493103027344,1,6.351242065429688,1,26.05882453918457,-135.24082946777344,517.8078002929688,0.4327620267868042,0.8475720882415771,0.2716231644153595,1
586,7556180944,106675712545,0.7740299701690674,0.2403423935174942,151.26455688476562,241.31301879882807,80.99372863769531,1,6.2493743896484375,1,-45.3959846496582,-135.2118682861328,514.9640502929688,0.6171651482582092,0.8494177460670471,0.2687020301818847,1,0.8325743675231934,0.2454302608966827,183.5811004638672,239.82850646972656,80.45339965820312,1,6.331756591796875,1,24.712167739868164,-135.24752807617188,516.9669799804688,0.436121791601181,0.8481550216674805,0.2698736488819122,1
589,7556230864,106675762462,0.7776183485984802,0.2482699155807495,153.24539184570312,238.99993896484372,80.15184783935547,1,6.205581665039063,1,-46.39145660400391,-134.92572021484375,513.791748046875,0.6200130581855774,0.8494738936424255,0.2664691209793091,1,0.8425408005714417,0.2519950568675995,189.08251953125,237.9130859375,79.75621795654297,1,6.287109375,1,23.35587882995605,-134.95504760742188,515.8528442382812,0.439485490322113,0.8481523990631104,0.2674503028392792,1
592,7556280784,106675812380,0.7702549695968628,0.2458388656377792,149.1807403564453,239.70928955078125,80.4100112915039,1,6.2103424072265625,1,-47.69302749633789,-134.09800720214844,514.4578857421875,0.6232264041900635,0.8468786478042603,0.2675650715827942,1,0.8355063796043396,0.2553380727767944,185.1995391845703,236.9376678466797,79.40119934082031,1,6.2774505615234375,1,21.94029235839844,-134.16973876953125,516.506591796875,0.4432114064693451,0.8456867933273315,0.2681983709335327,1
595,7556330704,106675862298,0.7733315229415894,0.2491873502731323,150.87905883789062,238.73228454589844,80.05443572998047,1,6.202362060546875,1,-49.48973846435547,-134.0215301513672,513.9107666015625,0.6280133724212646,0.8470500111579895,0.2667994499206543,1,0.8445848226547241,0.2562145292758941,190.2108154296875,236.68194580078125,79.30814361572266,1,6.2841796875,1,20.074132919311523,-133.89102172851562,516.179443359375,0.4479898512363434,0.8451870679855347,0.2672788202762604,1
598,7556380624,106675912215,0.7685463428497314,0.2497689127922058,148.237548828125,238.56260681152344,79.99266052246094,1,6.213714599609375,1,-51.91511154174805,-134.14483642578125,514.0178833007812,0.6342699527740479,0.8472971320152283,0.2675286829471588,1,0.8399144411087036,0.250047504901886,187.6327667236328,238.4813232421875,79.96308135986328,1,6.299362182617188,1,17.8549861907959,-133.6980438232422,516.66015625,0.453757643699646,0.8443682193756104,0.2679544687271118,1
601,7556430544,106675962133,0.6292468309402466,0.422236680984497,71.34430694580078,188.24090576171875,61.6769905090332,1,6.2618255615234375,1,-55.41634368896485,-136.0750274658203,513.3049926757812,0.6435397267341614,0.8527871370315552,0.2678377628326416,1,0.7001775503158569,0.4778567850589752,110.49797821044922,172.01234436035156,55.77036666870117,1,6.260528564453125,1,14.350924491882324,-134.83428955078125,515.7992553710938,0.4627271890640259,0.8478768467903137,0.2666491568088531,1
604,7556480464,106676012050,0.3956357538700104,1.032978653907776,-57.609073638916016,10.04189682006836,-3.1820943355560303,1,5.6034698486328125,1,-58.41114044189453,-136.9951171875,505.40618896484375,0.6536771655082703,0.8607283234596252,0.2537835836410522,1,0.4437213242053985,1.2189381122589111,-31.06583976745605,-44.21635437011719,-22.93047332763672,1,6.105987548828125,1,10.466439247131348,-134.8892059326172,508.6850280761719,0.4723778367042541,0.8528890013694763,0.2527394890785217,1
607,7556530384,106676061968,0.3392887413501739,1.1324539184570312,-88.7126235961914,-18.98247718811035,-13.74607753753662,1,5.5671234130859375,1,-59.71686935424805,-136.18849182128906,495.6959533691406,0.6601996421813965,0.865632176399231,0.2350417524576187,1,0.4078969657421112,1.2763211727142334,-50.84088134765625,-60.959285736083984,-29.024398803710938,1,5.970550537109375,1,8.030324935913086,-133.52964782714844,498.7084045410156,0.4783345460891723,0.856322705745697,0.2326756566762924,1
610,7556580313,106676111895,0.3388342559337616,1.1565557718276978,-88.9635009765625,-26.014781951904297,-16.305593490600586,1,5.633834838867188,1,-60.64179229736328,-135.1742401123047,489.5506591796875,0.6647292971611023,0.8674658536911011,0.2229551970958709,1,0.4087517559528351,1.2777107954025269,-50.369022369384766,-61.36469650268555,-29.17193984985352,1,5.9328460693359375,1,6.549633502960205,-132.389404296875,492.56842041015625,0.4820702075958252,0.8576845526695251,0.2201832830905914,1
613,7556630224,106676161803,0.3446753621101379,1.1694687604904177,-85.73918914794922,-29.782493591308597,-17.67696762084961,1,5.61358642578125,1,-61.02569580078125,-134.50987243652344,484.1784057617188,0.6676154136657715,0.8697183728218079,0.2124144881963729,1,0.3835417926311493,1.2902194261550903,-64.28495025634766,-65.01445007324219,-30.5003604888916,1,5.8972930908203125,1,5.777678489685059,-131.909912109375,487.2407836914063,0.4839863777160644,0.8602875471115112,0.2096279859542846,1
