,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
170,595626261,99715230072,0.7559378743171692,0.226755604147911,141.27772521972656,245.27728271484372,82.43663024902344,1,6.128326416015625,1,-44.801300048828125,-120.02397918701172,487.7943115234375,0.6220801472663879,0.8274309635162354,0.2086748033761978,1,0.8179882168769836,0.2609404027462005,175.5294952392578,235.30300903320312,78.8062744140625,1,6.16033935546875,1,23.228443145751957,-122.7331314086914,490.24652099609375,0.4366825520992279,0.8331508040428162,0.2118194550275802,1
172,595659606,99715263417,0.7557739615440369,0.2300629317760467,141.1872100830078,244.3123321533203,82.08537292480469,1,6.1392669677734375,1,-45.17682647705078,-120.34432220458984,488.2540283203125,0.6229891777038574,0.8279961347579956,0.2097835689783096,1,0.8375847339630127,0.311089277267456,186.34678649902344,220.6708831787109,73.48059844970703,1,6.1065216064453125,1,22.913278579711918,-123.0146713256836,490.7989501953125,0.4376086592674255,0.8335394263267517,0.2129979878664016,1
175,595709526,99715313337,0.7643952369689941,0.2230740785598755,145.94619750976562,246.35150146484372,82.82759094238281,1,6.154052734375,1,-45.72230529785156,-121.0494613647461,488.6275329589844,0.6243816018104553,0.8296669125556946,0.2109408527612686,1,0.8251716494560242,0.2921392023563385,179.49476623535156,226.2000274658203,75.4930191040039,1,6.24365234375,1,22.47237968444824,-123.6301040649414,491.2925720214844,0.4388661384582519,0.8348722457885742,0.2142145931720733,1
178,595759442,99715363253,0.762904703617096,0.2216398268938064,145.12342834472656,246.76995849609372,82.97988891601562,1,6.1651611328125,1,-46.44819259643555,-121.16317749023438,488.515380859375,0.6263888478279114,0.8300526142120361,0.2109109461307525,1,0.8313596248626709,0.3155587911605835,182.9105224609375,219.3667755126953,73.00597381591797,1,6.11444091796875,1,21.72413444519043,-123.57360076904295,491.3193664550781,0.4408974647521972,0.8347007632255554,0.2141737639904022,1
181,595809356,99715413168,0.7628671526908875,0.2254548817873001,145.1026611328125,245.65679931640625,82.57477569580078,1,6.18646240234375,1,-47.69725036621094,-122.33406829833984,489.66510009765625,0.6294883489608765,0.8324613571166992,0.2139281034469604,1,0.8392216563224792,0.3107544779777527,187.25038146972656,220.76858520507807,73.51612854003906,1,6.144927978515625,1,20.720415115356445,-124.57788848876952,492.7418823242188,0.4437800049781799,0.8364479541778564,0.2173367887735366,1
184,595859276,99715463088,0.7259703874588013,0.3910581767559051,124.73564910888672,197.3380126953125,64.98812866210938,1,6.1927490234375,1,-49.65216445922852,-124.15887451171876,490.2010803222656,0.634657084941864,0.8370547294616699,0.216224119067192,1,0.7730268239974976,0.4723513424396515,150.71080017089844,173.6186981201172,56.35503387451172,1,6.12939453125,1,18.87256622314453,-126.0872573852539,493.3498840332031,0.4488366544246673,0.8401070833206177,0.2191138863563537,1
187,595909206,99715513019,0.5737934112548828,1.2321465015411377,40.73393630981445,-48.070255279541016,-24.33317375183105,1,5.9271392822265625,1,-51.54637908935547,-125.8819580078125,484.6209411621094,0.641414999961853,0.8456729054450989,0.2066990286111831,1,0.6077761054039001,1.3935281038284302,59.49240112304688,-95.15727996826172,-41.47146224975586,1,5.9967803955078125,1,16.143552780151367,-126.97564697265624,487.531494140625,0.4556826651096344,0.8465952277183533,0.208107903599739,1
190,595959126,99715562940,0.560107409954071,1.2319178581237793,33.17927551269531,-48.0035514831543,-24.308881759643555,1,5.691421508789063,1,-52.34260177612305,-124.29969024658205,475.8163757324219,0.6462642550468445,0.8476452827453613,0.1891236007213592,1,0.6023700833320618,1.3762478828430176,56.50831604003906,-90.11532592773438,-39.636329650878906,1,5.8699493408203125,1,14.547656059265137,-124.92567443847656,479.1332702636719,0.4593451917171478,0.8469768762588501,0.1907305270433426,1
193,596009046,99715612860,0.5729683637619019,1.2029446363449097,40.278568267822266,-39.54988098144531,-21.231979370117188,1,5.601409912109375,1,-52.725341796875,-123.47917175292967,470.5718688964844,0.6489799618721008,0.8492003083229065,0.1787031888961792,1,0.593688428401947,1.3872463703155518,51.71598815917969,-93.32442474365234,-40.804317474365234,1,5.82208251953125,1,13.56506633758545,-123.6856460571289,473.7154235839844,0.4616448581218719,0.847461998462677,0.1795681715011596,1
196,596058966,99715662778,0.5691344141960144,1.2031875848770142,38.162200927734375,-39.620750427246094,-21.257789611816406,1,5.5340576171875,1,-52.537357330322266,-123.19903564453124,466.2523498535156,0.6498252749443054,0.8516374230384827,0.1702152639627456,1,0.5959866642951965,1.3730034828186035,52.98463439941406,-89.168701171875,-39.2917366027832,1,5.76971435546875,1,13.150931358337402,-123.31085968017578,469.2075805664063,0.4624539017677307,0.8497386574745178,0.1706374585628509,1
199,596108886,99715712697,0.5533086657524109,1.262081503868103,29.426349639892575,-56.80447769165039,-27.512187957763672,1,5.580093383789063,1,-52.06257629394531,-122.73590850830078,463.6603088378906,0.6493005752563477,0.8522744178771973,0.1648948341608047,1,0.5912312269210815,1.3665016889572144,50.35966110229492,-87.27162170410156,-38.60129928588867,1,5.725509643554688,1,13.213018417358398,-122.96092987060548,466.4541015625,0.4620563089847564,0.8508055210113525,0.165139153599739,1
202,596158806,99715762615,0.5525920987129211,1.240137815475464,29.03086471557617,-50.40185546875,-25.18180656433105,1,5.5345611572265625,1,-51.42900085449219,-122.76774597167967,461.2687072753906,0.6482467651367188,0.8541938662528992,0.16017846763134,1,0.5912814140319824,1.3648245334625244,50.38735580444336,-86.78227996826172,-38.423187255859375,1,5.6841583251953125,1,13.466842651367188,-122.9604721069336,463.98052978515625,0.4611267149448395,0.8526755571365356,0.1603719443082809,1
205,596208726,99715812533,0.5508014559745789,1.2272614240646362,28.042388916015625,-46.64487457275391,-23.81440734863281,1,5.47747802734375,1,-50.46609878540039,-122.52987670898438,459.4447937011719,0.6460453271865845,0.8549114465713501,0.1563470512628555,1,0.5919119715690613,1.3615654706954956,50.73542022705078,-85.83136749267578,-38.07707595825195,1,5.630142211914063,1,14.071396827697754,-122.84385681152344,462.0222473144531,0.4592204391956329,0.8538352251052856,0.1565629243850708,1
208,596258646,99715862452,0.7078961730003357,0.5433234572410583,114.7586898803711,152.91082763671875,48.81798553466797,1,5.6794281005859375,1,-48.24420547485352,-120.17681121826172,458.72552490234375,0.6398247480392456,0.848637580871582,0.1533081084489822,1,0.8281217813491821,0.5760549306869507,181.12326049804688,143.36065673828125,45.34197235107422,1,5.675064086914063,1,16.10208511352539,-121.02052307128906,461.069091796875,0.4532717168331146,0.8493011593818665,0.1539181470870971,1
211,596308566,99715912370,0.7171785831451416,0.2784070074558258,119.88257598876952,230.2067108154297,76.95137786865234,1,5.653839111328125,1,-47.29574203491211,-119.74723052978516,463.3953552246094,0.6356878876686096,0.8438875675201416,0.1618971526622772,1,0.8089129328727722,0.322022795677185,170.5199432373047,217.48074340820312,72.31951904296875,1,5.719146728515625,1,17.298492431640625,-121.1720962524414,465.3413391113281,0.4502750039100647,0.8465259671211243,0.1623397767543792,1
212,596325110,99715928914,0.7117336988449097,0.285241037607193,116.8769989013672,228.2127227783203,76.2256088256836,1,5.691421508789063,1,-47.16412353515625,-119.60417938232422,463.44537353515625,0.635295033454895,0.8434394001960754,0.1618964821100235,1,0.7983669638633728,0.3152790367603302,164.6985626220703,219.4483795166016,73.03569030761719,1,5.784393310546875,1,17.387678146362305,-121.1069564819336,465.3542785644531,0.4500211775302887,0.846329927444458,0.1623384356498718,1
214,596358486,99715962288,0.7278768420219421,0.2707858383655548,125.78800964355467,232.43038940429688,77.76072692871094,1,5.72161865234375,1,-46.76125717163086,-120.23021697998048,467.79730224609375,0.6328874826431274,0.8420243263244629,0.1705178767442703,1,0.787771463394165,0.2875731885433197,158.849853515625,227.53225708007807,75.97795104980469,1,5.8258056640625,1,18.228981018066406,-122.20287322998048,470.0983581542969,0.4481401741504669,0.8459369540214539,0.1721282303333282,1
215,596375076,99715978878,0.7297424674034119,0.2786226272583008,126.81783294677734,230.1438446044922,76.92847442626953,1,5.7256927490234375,1,-46.73542785644531,-120.47505950927734,468.6812133789063,0.632563054561615,0.8420745134353638,0.1723384410142898,1,0.7885010242462158,0.2899180352687835,159.25257873535156,226.8480987548828,75.72891235351562,1,5.82769775390625,1,18.32463836669922,-122.46755981445312,470.8402404785156,0.4479509890079498,0.8461402058601379,0.1737034916877746,1
217,596408402,99716012203,0.733660876750946,0.2642755508422851,128.9808349609375,234.3299560546875,78.45209503173828,1,5.76165771484375,1,-46.67695617675781,-121.4635238647461,472.6234436035156,0.6312907338142395,0.8420044183731079,0.1804184019565582,1,0.8094387054443359,0.2866829335689544,170.81016540527344,227.79202270507807,76.07251739501953,1,5.779876708984375,1,18.824148178100582,-123.78728485107422,475.2199401855469,0.4470289349555969,0.8466461300849915,0.1828766465187072,1
218,596425042,99716028842,0.7316192984580994,0.2670387923717499,127.85388946533205,233.523681640625,78.15865325927734,1,5.76690673828125,1,-46.646141052246094,-121.35348510742188,472.91943359375,0.6311216354370117,0.8414803743362427,0.1809287667274475,1,0.8018900156021118,0.2771473228931427,166.64329528808594,230.5742645263672,77.08515930175781,1,5.850143432617188,1,18.85835838317871,-123.67829895019533,475.245361328125,0.4469358921051025,0.8463220596313477,0.1828735917806625,1
220,596458316,99716062115,0.7389340400695801,0.2629336416721344,131.89157104492188,234.721435546875,78.59461212158203,1,5.774093627929688,1,-46.60356903076172,-120.61870574951172,475.033935546875,0.6304176449775696,0.8378995656967163,0.1846379935741424,1,0.8035334944725037,0.2811920940876007,167.55047607421875,229.3941192626953,76.65560913085938,1,5.822509765625,1,19.11494445800781,-122.91717529296876,477.7076721191406,0.446492999792099,0.8424142003059387,0.1872763037681579,1
221,596475008,99716078807,0.7380629777908325,0.2586354911327362,131.41075134277344,235.97555541992188,79.05106353759766,1,5.7877349853515625,1,-46.64422225952149,-120.82482147216795,475.9616088867188,0.6302767395973206,0.8378171920776367,0.1865369230508804,1,0.795001745223999,0.2899997532367706,162.84091186523438,226.8242950439453,75.72026824951172,1,5.896240234375,1,19.177433013916016,-123.0330047607422,478.2178649902344,0.4463758468627929,0.8423712253570557,0.188326358795166,1
223,596508236,99716112033,0.750913143157959,0.3234059512615204,138.5040740966797,217.0771942138672,72.17257690429688,1,5.815582275390625,1,-46.64411163330078,-122.56060028076172,479.1126708984375,0.6294181942939758,0.8404183387756348,0.1934700906276703,1,0.7974174618721008,0.3374270796775818,164.17446899414062,212.98619079589844,70.6835708618164,1,5.861297607421875,1,19.706941604614254,-124.92400360107422,481.7615051269531,0.4453050196170807,0.8450780510902405,0.1961696743965149,1
224,596524876,99716128673,0.7525092959403992,0.3214501440525055,139.38514709472656,217.64784240722656,72.38027954101562,1,5.81805419921875,1,-46.61693572998047,-122.81283569335938,479.6626892089844,0.6291940808296204,0.8407279849052429,0.1946505755186081,1,0.7935339212417603,0.3329614996910095,162.03076171875,214.2891082763672,71.15779876708984,1,5.932388305664063,1,19.77333641052246,-125.0270004272461,481.9851989746094,0.4451468884944916,0.8452024459838867,0.1966593563556671,1
226,596558166,99716161962,0.7547280192375183,0.3124275207519531,140.60986328125,220.2804412841797,73.33848571777344,1,5.868911743164063,1,-46.30196762084961,-123.14247131347656,482.4815673828125,0.6275686621665955,0.8396458029747009,0.2001928091049194,1,0.8085922002792358,0.3303143084049225,170.3428955078125,215.0615081787109,71.43896484375,1,5.91973876953125,1,20.551498413085938,-125.43421936035156,484.9891052246094,0.4433486461639404,0.8441810607910156,0.2027373611927032,1
227,596574842,99716178637,0.7595609426498413,0.3076718747615814,143.2776336669922,221.66799926757807,73.84351348876953,1,5.8704376220703125,1,-46.2334213256836,-123.1286163330078,483.1445617675781,0.6272043585777283,0.8391411900520325,0.2014526426792144,1,0.8018385171890259,0.3250575661659241,166.61485290527344,216.5952911376953,71.9972152709961,1,6.00299072265625,1,20.648601531982425,-125.44043731689452,485.3251953125,0.4431212842464447,0.8439595699310303,0.2033986151218414,1
229,596608086,99716211880,0.7677116394042969,0.2796189486980438,147.77682495117188,229.85313415527344,76.8226547241211,1,5.9293975830078125,1,-45.8343620300293,-123.25016784667967,485.7711181640625,0.6254214644432068,0.8376395106315613,0.2065087258815765,1,0.8140631914138794,0.322592169046402,173.3628692626953,217.3146209716797,72.25900268554688,1,5.9654388427734375,1,21.581382751464844,-125.59815979003906,488.1319274902344,0.4409024119377136,0.8424108028411865,0.2089864462614059,1
230,596624808,99716228602,0.7640591859817505,0.279796302318573,145.7606964111328,229.8013610839844,76.80381774902344,1,5.9388427734375,1,-45.74130630493164,-123.21461486816406,486.0446166992188,0.625095784664154,0.8373519778251648,0.2070024460554123,1,0.801970362663269,0.2826764583587646,166.68765258789062,228.9610137939453,76.49793243408203,1,5.9669036865234375,1,21.662830352783203,-125.55238342285156,488.2296447753906,0.4406920671463012,0.8422173857688904,0.2091597914695739,1
232,596658006,99716261798,0.7661610245704651,0.284424364566803,146.92088317871094,228.45101928710935,76.3123550415039,1,5.9774017333984375,1,-45.34346008300781,-122.67465209960938,487.61614990234375,0.6236054301261902,0.8347893953323364,0.2097021490335464,1,0.812299370765686,0.3197538256645202,172.3892822265625,218.14279174804688,72.56046295166016,1,6.017608642578125,1,22.47099494934082,-125.06350708007812,489.8710021972656,0.4386931657791137,0.839741051197052,0.2121648490428924,1
235,596707926,99716311717,0.7652958631515503,0.2776143848896026,146.44332885742188,230.43798828125,77.0355224609375,1,6.01934814453125,1,-44.88443756103516,-121.76570892333984,488.4769287109375,0.6221358776092529,0.8317211866378784,0.2108436226844787,1,0.8136313557624817,0.3132492303848266,173.12452697753906,220.0406646728516,73.25121307373047,1,6.1501312255859375,1,23.142501831054688,-124.27359771728516,490.5235595703125,0.4369514882564544,0.8371444940567017,0.2130999118089676,1
238,596757846,99716361635,0.7707405686378479,0.2663254141807556,149.4488067626953,233.73182678222656,78.23439025878906,1,6.056976318359375,1,-44.39559173583984,-120.49909973144533,488.8183898925781,0.6207187175750732,0.8280388116836548,0.2108104228973388,1,0.8147375583648682,0.3252992928028106,173.735107421875,216.52476501464844,71.97154998779297,1,6.09918212890625,1,23.81089401245117,-123.0245361328125,490.7978820800781,0.4351730942726135,0.8335669636726379,0.2130834907293319,1
241,596807766,99716411554,0.7705633640289307,0.262641578912735,149.35101318359375,234.80667114257807,78.62561798095703,1,6.0945892333984375,1,-44.01131820678711,-119.4688491821289,488.98773193359375,0.6196303963661194,0.8251195549964905,0.2105816602706909,1,0.8282399773597717,0.3244765102863312,181.18850708007807,216.7648162841797,72.05890655517578,1,6.108413696289063,1,24.20514297485352,-122.1016082763672,490.8956909179688,0.4341165125370025,0.8309968113899231,0.2128637731075287,1
244,596857686,99716461473,0.762590765953064,0.2532528936862945,144.9501190185547,237.5460662841797,79.62264251708984,1,6.1389007568359375,1,-43.94367218017578,-119.1218490600586,489.3045959472656,0.6193686127662659,0.8239644765853882,0.2110194116830825,1,0.8048741221427917,0.2689991593360901,168.29055786132812,232.95169067382807,77.95044708251953,1,6.0992431640625,1,24.321706771850582,-121.65158081054688,491.2330932617188,0.4338456392288208,0.8295494318008423,0.2133126258850097,1
247,596907606,99716511391,0.762579619884491,0.2533530294895172,144.94390869140625,237.5168609619141,79.61203002929688,1,6.1721038818359375,1,-44.4312858581543,-118.60538482666016,489.5525512695313,0.6206344366073608,0.8223954439163208,0.2113418579101562,1,0.8297305703163147,0.3193816542625427,182.0113067626953,218.2513732910156,72.59992980957031,1,6.144088745117188,1,23.93551445007324,-120.999267578125,491.5771179199219,0.4349379539489746,0.8275516033172607,0.2136306762695312,1
250,596957526,99716561311,0.7719720005989075,0.237602561712265,150.12855529785156,242.1124420166016,81.28470611572266,1,6.1945343017578125,1,-45.40850830078125,-118.69121551513672,489.58892822265625,0.6232833862304688,0.8226048946380615,0.2116261571645736,1,0.8127415776252747,0.2894943952560425,172.6333465576172,226.97171020507807,75.77391052246094,1,6.2014007568359375,1,23.204896926879883,-120.83991241455078,491.799560546875,0.4369455277919769,0.8269718289375305,0.2139182686805725,1
253,597007446,99716611230,0.7744089961051941,0.2405223995447158,151.47373962402344,241.2605133056641,80.97455596923828,1,6.205490112304688,1,-46.51325225830078,-118.20480346679688,489.5992736816406,0.6262854933738708,0.8212751746177673,0.2116191387176513,1,0.8168667554855347,0.315188467502594,174.9104461669922,219.47483825683597,73.04532623291016,1,6.1836700439453125,1,22.262676239013672,-120.10874938964844,492.0089416503906,0.4395224153995514,0.8248536586761475,0.2138925790786743,1
256,597057366,99716661149,0.776707112789154,0.2473670393228531,152.74237060546875,239.26339721679688,80.2477035522461,1,6.1915283203125,1,-47.37652206420898,-117.84961700439452,488.124755859375,0.6290227174758911,0.821277379989624,0.2087593376636505,1,0.8188046813011169,0.3112134933471679,175.9801788330078,220.6346435546875,73.46741485595703,1,6.28729248046875,1,21.347078323364254,-119.58033752441406,490.5848388671875,0.4418327808380127,0.8243629932403564,0.2107989490032196,1
259,597107286,99716711069,0.7743699550628662,0.2568725049495697,151.4522247314453,236.4899139404297,79.2383041381836,1,6.1586456298828125,1,-47.974212646484375,-117.2129135131836,487.1627807617188,0.6309117078781128,0.8201717734336853,0.2067133784294128,1,0.8167991638183594,0.2834267020225525,174.8731231689453,228.74212646484372,76.41828155517578,1,6.196090698242188,1,20.643957138061523,-118.86873626708984,489.7125244140625,0.4436415135860443,0.8230062127113342,0.2087107002735138,1
262,597157206,99716760988,0.7720181345939636,0.2634032070636749,150.15402221679688,234.5844573974609,78.54472351074219,1,6.160324096679688,1,-48.38904571533203,-117.12432098388672,487.32275390625,0.6320021748542786,0.8198245167732239,0.2070612162351608,1,0.8187398910522461,0.3099400997161865,175.9443817138672,221.0061798095703,73.60262298583984,1,6.258834838867188,1,20.26977157592773,-118.84170532226562,489.9280395507813,0.4446832239627838,0.8227905035018921,0.2090861201286316,1
265,597207126,99716810908,0.7758276462554932,0.2564023435115814,152.25689697265625,236.62710571289065,79.28822326660156,1,6.171401977539063,1,-48.53158187866211,-117.05745697021484,487.5434875488281,0.6323316097259521,0.8194970488548279,0.2074847966432571,1,0.8278184533119202,0.3246256411075592,180.955810546875,216.7213287353516,72.04305267333984,1,6.184478759765625,1,20.13606834411621,-118.83255767822266,490.1354064941406,0.4450697898864746,0.8226289749145508,0.2094738185405731,1
266,597223628,99716827410,0.7703150510787964,0.2603960633277893,149.21388244628906,235.46188354492188,78.8641128540039,1,6.179107666015625,1,-48.54873275756836,-117.06322479248048,487.7005310058594,0.6323357820510864,0.8194098472595215,0.2077948004007339,1,0.8186712861061096,0.2833078503608703,175.90655517578125,228.7768096923828,76.43089294433594,1,6.227264404296875,1,20.1339168548584,-118.84571075439452,490.2642211914063,0.4450900256633758,0.8225799202919006,0.2097299844026565,1
268,597257046,99716860828,0.7732675671577454,0.2619902789592743,150.84368896484375,234.9967041015625,78.6948013305664,1,6.1935577392578125,1,-48.67832946777344,-117.39527893066406,488.7478332519531,0.6324048042297363,0.8196296691894531,0.2100013494491577,1,0.8262763023376465,0.3191138803958893,180.1044921875,218.32948303222656,72.6284408569336,1,6.199615478515625,1,20.141794204711918,-119.25505065917967,491.3610229492188,0.4451907277107239,0.8229687213897705,0.212053582072258,1
271,597306966,99716910747,0.7737491726875305,0.2673292160034179,151.1095733642578,233.4389495849609,78.12779235839844,1,6.206817626953125,1,-48.880027770996094,-117.7967758178711,489.5820007324219,0.6327275037765503,0.8201767206192017,0.2118416130542755,1,0.828276515007019,0.313424676656723,181.2086334228516,219.98947143554688,73.23260498046875,1,6.2210845947265625,1,20.039247512817383,-119.6482925415039,492.2396240234375,0.4455655813217163,0.8234556913375854,0.2139371335506439,1
272,597323464,99716927244,0.7749925851821899,0.2634142935276031,151.79591369628906,234.58123779296875,78.54354095458984,1,6.2024688720703125,1,-48.91794204711914,-117.84608459472656,489.7237854003906,0.632792055606842,0.820218026638031,0.2121463567018509,1,0.8206700086593628,0.276748925447464,177.0098419189453,230.6905212402344,77.12744903564453,1,6.2606353759765625,1,20.016645431518555,-119.6655044555664,492.3622131347656,0.4456402063369751,0.8234215974807739,0.214181512594223,1
274,597356886,99716960666,0.7787790894508362,0.2486162632703781,153.8860321044922,238.89892578125,80.1150894165039,1,6.2037200927734375,1,-49.06060028076172,-118.09648895263672,489.852294921875,0.6331449747085571,0.8208146095275879,0.2125393748283386,1,0.8340134024620056,0.3262979388236999,184.3753967285156,216.2333831787109,71.8655014038086,1,6.199874877929688,1,19.902692794799805,-119.8644027709961,492.5522155761719,0.4459691643714905,0.8238345384597778,0.21463543176651,1
275,597373430,99716977210,0.7778160572052002,0.2435375899076461,153.3544464111328,240.3807373046875,80.6544189453125,1,6.21575927734375,1,-49.083961486816406,-118.20659637451172,489.9176635742188,0.6331906914710999,0.8210710883140564,0.2127217352390289,1,0.8277788162231445,0.3152413368225097,180.93392944335935,219.45941162109372,73.03968048095703,1,6.3080596923828125,1,19.886781692504883,-119.93084716796876,492.6138000488281,0.4460189044475555,0.8239736557006836,0.2147852182388305,1
277,597406806,99717010586,0.7747135162353516,0.2554869651794433,151.64183044433594,236.8942413330078,79.38542938232422,1,6.222915649414063,1,-49.12923049926758,-118.6968002319336,490.5852355957031,0.6331319808959961,0.8219645023345947,0.2142514586448669,1,0.8374348878860474,0.3227821290493011,186.2640380859375,217.2592010498047,72.23884582519531,1,6.21978759765625,1,19.912187576293945,-120.40936279296876,493.3144836425781,0.4460266828536987,0.8248047828674316,0.2163741439580917,1
280,597456726,99717060505,0.7738480567932129,0.2506526708602905,151.16412353515625,238.3047637939453,79.8987808227539,1,6.206268310546875,1,-48.918487548828125,-119.0921859741211,490.9700927734375,0.6324558854103088,0.8227843046188354,0.2151405662298202,1,0.8312777876853943,0.3203720450401306,182.86534118652344,217.96240234375,72.49478912353516,1,6.20526123046875,1,20.21211051940918,-120.829345703125,493.6597900390625,0.4452552497386932,0.8257104158401489,0.2172673940658569,1
283,597506646,99717110425,0.7740103602409363,0.2618849575519562,151.2537841796875,235.02745056152344,78.70597076416016,1,6.20452880859375,1,-48.42273712158203,-119.6159896850586,490.9946594238281,0.6311047077178955,0.824188768863678,0.2153393626213073,1,0.8376392722129822,0.3245018124580383,186.3768615722656,216.7574615478516,72.05620574951172,1,6.18719482421875,1,20.6882438659668,-121.47071838378906,493.5840148925781,0.4439623057842254,0.8274908065795898,0.2174641788005828,1
284,597523134,99717126913,0.7793663740158081,0.2486500144004821,154.21026611328125,238.8890686035156,80.11149597167969,1,6.2337646484375,1,-48.34965133666992,-119.71793365478516,491.2189025878906,0.6308466196060181,0.8243169784545898,0.215807244181633,1,0.8323990702629089,0.3154110014438629,183.4842987060547,219.40989685058597,73.02162170410156,1,6.2967071533203125,1,20.726882934570312,-121.54942321777344,493.7563781738281,0.4438776075839996,0.827588677406311,0.2178393602371215,1
286,597556566,99717160345,0.7805390954017639,0.2547432482242584,154.8576202392578,237.11122131347656,79.46439361572266,1,6.217803955078125,1,-47.89391326904297,-120.02538299560548,491.5802001953125,0.6295157074928284,0.82491135597229,0.2165648192167282,1,0.8326829671859741,0.3260258436203003,183.6409912109375,216.3127593994141,71.8943862915039,1,6.202392578125,1,21.243518829345703,-121.959716796875,494.0757446289063,0.4425212740898132,0.8284825682640076,0.2186978161334991,1
289,597606486,99717210264,0.7799714207649231,0.2580483257770538,154.54425048828125,236.14686584472656,79.11341857910156,1,6.205596923828125,1,-47.44474792480469,-120.73641204833984,491.6197204589844,0.6282886862754822,0.8268111348152161,0.2168937921524047,1,0.8336255550384521,0.3217003643512726,184.16131591796875,217.5748443603516,72.35370635986328,1,6.215118408203125,1,21.6396598815918,-122.67069244384766,494.052490234375,0.4414508938789367,0.830414354801178,0.2190274596214294,1
292,597656406,99717260184,0.7781083583831787,0.2588676810264587,153.51580810546875,235.9078063964844,79.0263900756836,1,6.204315185546875,1,-47.3408432006836,-121.53970336914062,492.6690368652344,0.6277341842651367,0.828285813331604,0.21928571164608,1,0.8312068581581116,0.3244619965553283,182.8262176513672,216.76905822753903,72.06049346923828,1,6.220382690429688,1,21.881851196289062,-123.32428741455078,495.1250305175781,0.4409258365631103,0.8314559459686279,0.2214430570602417,1
295,597706326,99717310104,0.7792588472366333,0.2617289125919342,154.1509246826172,235.07296752929688,78.7225112915039,1,6.2095794677734375,1,-47.32565689086914,-122.35595703125,492.5102233886719,0.627734363079071,0.8305987119674683,0.2193665206432342,1,0.8290184736251831,0.3199305832386017,181.6182098388672,218.09120178222656,72.54168701171875,1,6.2209320068359375,1,21.88962745666504,-123.90349578857422,494.9412841796875,0.4408831000328064,0.8331373929977417,0.2213679254055023,1
298,597756246,99717360023,0.7744424343109131,0.2624590098857879,151.49221801757812,234.8599548339844,78.6449966430664,1,6.2075958251953125,1,-47.46535110473633,-122.8703842163086,492.1816101074219,0.6281976699829102,0.832211434841156,0.2190050035715103,1,0.8320231437683105,0.3107432425022125,183.2767791748047,220.7718505859375,73.51734161376953,1,6.224029541015625,1,21.723953247070312,-124.14291381835938,494.69720458984375,0.4412999749183655,0.8339463472366333,0.220997005701065,1
301,597806166,99717409943,0.7874034643173218,0.2636988759040832,158.64674377441406,234.4982147216797,78.51334381103516,1,6.217864990234375,1,-48.0872917175293,-124.1373519897461,492.7076721191406,0.6297414898872375,0.83528071641922,0.2207513451576233,1,0.8357367515563965,0.3228560090065002,185.32666015625,217.2376708984375,72.23095703125,1,6.2293548583984375,1,21.279279708862305,-125.11051940917967,495.36077880859375,0.4425736963748932,0.8360998630523682,0.2227174639701843,1
304,597856086,99717459863,0.4779013991355896,0.549875795841217,-12.198443412780762,150.99903869628906,48.12211990356445,1,6.115478515625,1,-50.49567794799805,-126.09841918945312,490.1949157714844,0.6369501948356628,0.8423277735710144,0.217333123087883,1,0.4967060387134552,0.6875460147857666,-1.8182579278945925,110.83036041259766,33.50197219848633,1,6.12091064453125,1,18.49515724182129,-126.27235412597656,492.3899230957031,0.4497580230236053,0.841271162033081,0.2173192799091339,1
307,597906006,99717509783,0.1857949346303939,1.2562578916549685,-173.44119262695312,-55.10530853271485,-26.893726348876957,1,5.799606323242188,1,-51.76987838745117,-126.49132537841795,480.43402099609375,0.643268883228302,0.8503763675689697,0.1989935338497162,1,0.2057433277368545,1.3834797143936155,-162.42970275878906,-92.22542572021484,-40.404293060302734,1,6.0037689208984375,1,15.741477966308594,-125.91154479980467,483.1018371582031,0.4563866555690765,0.8468421697616577,0.1989772915840149,1
313,598005846,99717609622,0.1638586670160293,1.2947746515274048,-185.55001831054688,-66.34349822998047,-30.984111785888672,1,5.712371826171875,1,-52.117225646972656,-124.71550750732422,471.3675537109375,0.6470101475715637,0.8521032333374023,0.1807293742895126,1,0.1580975353717804,1.3186427354812622,-188.73016357421875,-73.30765533447266,-33.5188102722168,1,5.6900787353515625,1,14.32438850402832,-123.74617004394533,473.8734436035156,0.4595238268375397,0.8475160598754883,0.179947629570961,1
